timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
0.0,resnet_p2c_c64_0000021,609716,p2c_pewma,sp26-cs525-0608,200,135.102,9.721,,sp26-cs525-0608.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000022,609732,p2c_pewma,sp26-cs525-0608,200,972.865,11.207,,sp26-cs525-0608.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000023,609901,p2c_pewma,sp26-cs525-0606,200,1237.301,10.778,,sp26-cs525-0606.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000024,609654,p2c_pewma,sp26-cs525-0613,200,343.976,10.228,,sp26-cs525-0613.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000025,610422,p2c_pewma,sp26-cs525-0609,200,146.49,10.363,,sp26-cs525-0609.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000026,609790,p2c_pewma,sp26-cs525-0609,200,225.123,10.973,,sp26-cs525-0609.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000027,609737,p2c_pewma,sp26-cs525-0619,200,229.326,10.461,,sp26-cs525-0619.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000028,609579,p2c_pewma,sp26-cs525-0617,200,238.506,9.593,,sp26-cs525-0617.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000029,609939,p2c_pewma,sp26-cs525-0614,200,413.619,12.138,,sp26-cs525-0614.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000030,610345,p2c_pewma,sp26-cs525-0607,200,73.216,7.622,,sp26-cs525-0607.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000031,609672,p2c_pewma,sp26-cs525-0612,200,380.496,14.528,,sp26-cs525-0612.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000032,610111,p2c_pewma,sp26-cs525-0609,200,406.136,11.245,,sp26-cs525-0609.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000033,609940,p2c_pewma,sp26-cs525-0605,200,248.01,9.699,,sp26-cs525-0605.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000034,610056,p2c_pewma,sp26-cs525-0605,200,310.983,11.468,,sp26-cs525-0605.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000035,610010,p2c_pewma,sp26-cs525-0618,200,211.155,12.41,,sp26-cs525-0618.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000036,610055,p2c_pewma,sp26-cs525-0619,200,303.197,9.963,,sp26-cs525-0619.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000037,609633,p2c_pewma,sp26-cs525-0615,200,359.075,13.128,,sp26-cs525-0615.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000038,610256,p2c_pewma,sp26-cs525-0607,200,1358.52,9.837,,sp26-cs525-0607.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000039,609943,p2c_pewma,sp26-cs525-0615,200,442.37,10.078,,sp26-cs525-0615.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000040,610443,p2c_pewma,sp26-cs525-0618,200,330.679,15.193,,sp26-cs525-0618.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000041,610282,p2c_pewma,sp26-cs525-0619,200,416.26,12.384,,sp26-cs525-0619.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000042,609963,p2c_pewma,sp26-cs525-0606,200,1681.524,10.785,,sp26-cs525-0606.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000043,609565,p2c_pewma,sp26-cs525-0605,200,384.937,10.782,,sp26-cs525-0605.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000044,609977,p2c_pewma,sp26-cs525-0615,200,513.619,11.562,,sp26-cs525-0615.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000045,609581,p2c_pewma,sp26-cs525-0617,200,340.803,11.382,,sp26-cs525-0617.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000046,610373,p2c_pewma,sp26-cs525-0612,200,509.914,11.46,,sp26-cs525-0612.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000047,610108,p2c_pewma,sp26-cs525-0615,200,589.009,9.377,,sp26-cs525-0615.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000048,609935,p2c_pewma,sp26-cs525-0618,200,470.628,10.081,,sp26-cs525-0618.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000049,609718,p2c_pewma,sp26-cs525-0613,200,398.945,10.686,,sp26-cs525-0613.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000050,610239,p2c_pewma,sp26-cs525-0612,200,584.648,11.905,,sp26-cs525-0612.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000051,610366,p2c_pewma,sp26-cs525-0617,200,415.238,10.599,,sp26-cs525-0617.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000052,610337,p2c_pewma,sp26-cs525-0614,200,454.218,11.314,,sp26-cs525-0614.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000053,609601,p2c_pewma,sp26-cs525-0607,200,1431.348,10.254,,sp26-cs525-0607.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000054,610160,p2c_pewma,sp26-cs525-0607,200,1479.843,9.938,,sp26-cs525-0607.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000055,610206,p2c_pewma,sp26-cs525-0617,200,474.645,11.062,,sp26-cs525-0617.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000056,609829,p2c_pewma,sp26-cs525-0613,200,514.74,11.747,,sp26-cs525-0613.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000057,610063,p2c_pewma,sp26-cs525-0619,200,464.399,11.455,,sp26-cs525-0619.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000058,609883,p2c_pewma,sp26-cs525-0614,200,514.533,10.868,,sp26-cs525-0614.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000059,609776,p2c_pewma,sp26-cs525-0614,200,594.332,12.365,,sp26-cs525-0614.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000060,610289,p2c_pewma,sp26-cs525-0613,200,571.354,8.564,,sp26-cs525-0613.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000061,610193,p2c_pewma,sp26-cs525-0618,200,603.277,10.842,,sp26-cs525-0618.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000062,610342,p2c_pewma,sp26-cs525-0615,200,695.459,8.593,,sp26-cs525-0615.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000063,610225,p2c_pewma,sp26-cs525-0607,200,1551.125,10.09,,sp26-cs525-0607.cs.illinois.edu,0.0,0.000,p2c_pewma
0.0,resnet_p2c_c64_0000064,609919,p2c_pewma,sp26-cs525-0619,200,545.283,12.327,,sp26-cs525-0619.cs.illinois.edu,0.0,0.000,p2c_pewma
0.06,resnet_p2c_c64_0000065,609740,p2c_pewma,sp26-cs525-0617,200,510.457,13.123,,sp26-cs525-0617.cs.illinois.edu,0.06,0.060,p2c_pewma
0.073,resnet_p2c_c64_0000066,610395,p2c_pewma,sp26-cs525-0612,200,585.927,11.621,,sp26-cs525-0612.cs.illinois.edu,0.073,0.073,p2c_pewma
0.08,resnet_p2c_c64_0000067,610069,p2c_pewma,sp26-cs525-0617,200,585.058,11.285,,sp26-cs525-0617.cs.illinois.edu,0.08,0.080,p2c_pewma
0.082,resnet_p2c_c64_0000068,609672,p2c_pewma,sp26-cs525-0614,200,676.718,13.479,,sp26-cs525-0614.cs.illinois.edu,0.082,0.082,p2c_pewma
0.085,resnet_p2c_c64_0000069,609650,p2c_pewma,sp26-cs525-0609,200,1286.501,10.118,,sp26-cs525-0609.cs.illinois.edu,0.085,0.085,p2c_pewma
0.09,resnet_p2c_c64_0000070,610165,p2c_pewma,sp26-cs525-0605,200,342.1,11.356,,sp26-cs525-0605.cs.illinois.edu,0.09,0.090,p2c_pewma
0.093,resnet_p2c_c64_0000071,609812,p2c_pewma,sp26-cs525-0619,200,538.865,11.992,,sp26-cs525-0619.cs.illinois.edu,0.093,0.093,p2c_pewma
0.093,resnet_p2c_c64_0000072,609931,p2c_pewma,sp26-cs525-0614,200,771.096,13.595,,sp26-cs525-0614.cs.illinois.edu,0.093,0.093,p2c_pewma
0.109,resnet_p2c_c64_0000073,609566,p2c_pewma,sp26-cs525-0605,200,425.057,10.817,,sp26-cs525-0605.cs.illinois.edu,0.109,0.109,p2c_pewma
0.126,resnet_p2c_c64_0000074,609906,p2c_pewma,sp26-cs525-0612,200,586.862,12.266,,sp26-cs525-0612.cs.illinois.edu,0.126,0.126,p2c_pewma
0.135,resnet_p2c_c64_0000075,610131,p2c_pewma,sp26-cs525-0609,503,1281.403,9.807,,sp26-cs525-0609.cs.illinois.edu,0.135,0.135,p2c_pewma
0.146,resnet_p2c_c64_0000076,610370,p2c_pewma,sp26-cs525-0619,200,596.552,11.833,,sp26-cs525-0619.cs.illinois.edu,0.146,0.146,p2c_pewma
0.152,resnet_p2c_c64_0000077,610204,p2c_pewma,sp26-cs525-0605,200,455.72,10.657,,sp26-cs525-0605.cs.illinois.edu,0.152,0.152,p2c_pewma
0.161,resnet_p2c_c64_0000078,610348,p2c_pewma,sp26-cs525-0615,200,615.86,9.523,,sp26-cs525-0615.cs.illinois.edu,0.161,0.161,p2c_pewma
0.179,resnet_p2c_c64_0000079,610440,p2c_pewma,sp26-cs525-0618,200,564.029,11.892,,sp26-cs525-0618.cs.illinois.edu,0.179,0.179,p2c_pewma
0.18,resnet_p2c_c64_0000080,610306,p2c_pewma,sp26-cs525-0619,200,658.681,12.426,,sp26-cs525-0619.cs.illinois.edu,0.18,0.180,p2c_pewma
0.181,resnet_p2c_c64_0000081,610100,p2c_pewma,sp26-cs525-0609,200,1288.695,12.066,,sp26-cs525-0609.cs.illinois.edu,0.181,0.181,p2c_pewma
0.188,resnet_p2c_c64_0000082,609919,p2c_pewma,sp26-cs525-0605,200,563.191,8.983,,sp26-cs525-0605.cs.illinois.edu,0.188,0.188,p2c_pewma
0.191,resnet_p2c_c64_0000083,610002,p2c_pewma,sp26-cs525-0608,200,809.03,12.525,,sp26-cs525-0608.cs.illinois.edu,0.191,0.191,p2c_pewma
0.211,resnet_p2c_c64_0000084,610143,p2c_pewma,sp26-cs525-0615,200,655.723,8.072,,sp26-cs525-0615.cs.illinois.edu,0.211,0.211,p2c_pewma
0.225,resnet_p2c_c64_0000085,609995,p2c_pewma,sp26-cs525-0612,200,627.175,11.656,,sp26-cs525-0612.cs.illinois.edu,0.225,0.225,p2c_pewma
0.229,resnet_p2c_c64_0000086,609723,p2c_pewma,sp26-cs525-0605,200,595.943,10.776,,sp26-cs525-0605.cs.illinois.edu,0.229,0.229,p2c_pewma
0.239,resnet_p2c_c64_0000087,610405,p2c_pewma,sp26-cs525-0617,200,482.092,9.911,,sp26-cs525-0617.cs.illinois.edu,0.239,0.239,p2c_pewma
0.244,resnet_p2c_c64_0000088,610150,p2c_pewma,sp26-cs525-0614,200,758.513,13.014,,sp26-cs525-0614.cs.illinois.edu,0.244,0.244,p2c_pewma
0.248,resnet_p2c_c64_0000089,610267,p2c_pewma,sp26-cs525-0618,200,596.431,11.3,,sp26-cs525-0618.cs.illinois.edu,0.248,0.248,p2c_pewma
0.253,resnet_p2c_c64_0000090,609787,p2c_pewma,sp26-cs525-0606,200,1495.288,10.33,,sp26-cs525-0606.cs.illinois.edu,0.253,0.253,p2c_pewma
0.297,resnet_p2c_c64_0000091,610210,p2c_pewma,sp26-cs525-0615,200,773.82,11.233,,sp26-cs525-0615.cs.illinois.edu,0.297,0.297,p2c_pewma
0.303,resnet_p2c_c64_0000092,609944,p2c_pewma,sp26-cs525-0608,200,786.16,10.591,,sp26-cs525-0608.cs.illinois.edu,0.303,0.303,p2c_pewma
0.308,resnet_p2c_c64_0000093,610224,p2c_pewma,sp26-cs525-0613,200,367.442,11.614,,sp26-cs525-0613.cs.illinois.edu,0.308,0.308,p2c_pewma
0.311,resnet_p2c_c64_0000094,610072,p2c_pewma,sp26-cs525-0608,200,912.771,11.514,,sp26-cs525-0608.cs.illinois.edu,0.311,0.311,p2c_pewma
0.331,resnet_p2c_c64_0000095,610141,p2c_pewma,sp26-cs525-0617,200,459.042,12.03,,sp26-cs525-0617.cs.illinois.edu,0.331,0.331,p2c_pewma
0.341,resnet_p2c_c64_0000096,610171,p2c_pewma,sp26-cs525-0617,200,514.145,8.41,,sp26-cs525-0617.cs.illinois.edu,0.341,0.341,p2c_pewma
0.344,resnet_p2c_c64_0000097,609776,p2c_pewma,sp26-cs525-0609,200,1205.844,9.481,,sp26-cs525-0609.cs.illinois.edu,0.344,0.344,p2c_pewma
0.359,resnet_p2c_c64_0000098,610148,p2c_pewma,sp26-cs525-0605,200,568.399,8.127,,sp26-cs525-0605.cs.illinois.edu,0.359,0.359,p2c_pewma
0.38,resnet_p2c_c64_0000099,610055,p2c_pewma,sp26-cs525-0619,200,531.632,11.673,,sp26-cs525-0619.cs.illinois.edu,0.38,0.380,p2c_pewma
0.385,resnet_p2c_c64_0000100,609706,p2c_pewma,sp26-cs525-0618,200,562.163,10.073,,sp26-cs525-0618.cs.illinois.edu,0.385,0.385,p2c_pewma
0.399,resnet_p2c_c64_0000101,610250,p2c_pewma,sp26-cs525-0608,200,897.683,10.722,,sp26-cs525-0608.cs.illinois.edu,0.399,0.399,p2c_pewma
0.406,resnet_p2c_c64_0000102,610264,p2c_pewma,sp26-cs525-0618,200,629.024,11.073,,sp26-cs525-0618.cs.illinois.edu,0.406,0.406,p2c_pewma
0.414,resnet_p2c_c64_0000103,610337,p2c_pewma,sp26-cs525-0612,200,511.14,9.876,,sp26-cs525-0612.cs.illinois.edu,0.414,0.414,p2c_pewma
0.415,resnet_p2c_c64_0000104,610201,p2c_pewma,sp26-cs525-0618,200,738.887,10.623,,sp26-cs525-0618.cs.illinois.edu,0.415,0.415,p2c_pewma
0.416,resnet_p2c_c64_0000105,610051,p2c_pewma,sp26-cs525-0612,200,561.751,8.746,,sp26-cs525-0612.cs.illinois.edu,0.416,0.416,p2c_pewma
0.432,resnet_p2c_c64_0000106,610027,p2c_pewma,sp26-cs525-0612,200,660.811,11.645,,sp26-cs525-0612.cs.illinois.edu,0.432,0.432,p2c_pewma
0.442,resnet_p2c_c64_0000107,609644,p2c_pewma,sp26-cs525-0613,200,288.583,12.881,,sp26-cs525-0613.cs.illinois.edu,0.442,0.442,p2c_pewma
0.454,resnet_p2c_c64_0000108,610169,p2c_pewma,sp26-cs525-0608,200,1011.021,12.03,,sp26-cs525-0608.cs.illinois.edu,0.454,0.454,p2c_pewma
0.464,resnet_p2c_c64_0000109,610078,p2c_pewma,sp26-cs525-0607,200,1211.719,13.057,,sp26-cs525-0607.cs.illinois.edu,0.464,0.464,p2c_pewma
0.471,resnet_p2c_c64_0000110,610229,p2c_pewma,sp26-cs525-0615,200,722.966,12.385,,sp26-cs525-0615.cs.illinois.edu,0.471,0.471,p2c_pewma
0.475,resnet_p2c_c64_0000111,610225,p2c_pewma,sp26-cs525-0619,200,534.984,10.128,,sp26-cs525-0619.cs.illinois.edu,0.475,0.475,p2c_pewma
0.51,resnet_p2c_c64_0000112,609748,p2c_pewma,sp26-cs525-0612,200,633.601,11.034,,sp26-cs525-0612.cs.illinois.edu,0.51,0.510,p2c_pewma
0.514,resnet_p2c_c64_0000113,610129,p2c_pewma,sp26-cs525-0617,200,436.513,9.79,,sp26-cs525-0617.cs.illinois.edu,0.514,0.514,p2c_pewma
0.515,resnet_p2c_c64_0000114,609727,p2c_pewma,sp26-cs525-0617,200,484.88,11.147,,sp26-cs525-0617.cs.illinois.edu,0.515,0.515,p2c_pewma
0.515,resnet_p2c_c64_0000115,609576,p2c_pewma,sp26-cs525-0614,200,582.934,9.48,,sp26-cs525-0614.cs.illinois.edu,0.515,0.515,p2c_pewma
0.534,resnet_p2c_c64_0000116,609906,p2c_pewma,sp26-cs525-0613,200,264.083,10.884,,sp26-cs525-0613.cs.illinois.edu,0.534,0.534,p2c_pewma
0.545,resnet_p2c_c64_0000117,609970,p2c_pewma,sp26-cs525-0605,200,444.352,10.46,,sp26-cs525-0605.cs.illinois.edu,0.545,0.545,p2c_pewma
0.571,resnet_p2c_c64_0000118,610299,p2c_pewma,sp26-cs525-0619,200,508.965,10.03,,sp26-cs525-0619.cs.illinois.edu,0.571,0.571,p2c_pewma
0.571,resnet_p2c_c64_0000119,609734,p2c_pewma,sp26-cs525-0618,200,635.644,11.017,,sp26-cs525-0618.cs.illinois.edu,0.571,0.571,p2c_pewma
0.585,resnet_p2c_c64_0000120,610017,p2c_pewma,sp26-cs525-0613,200,319.268,11.241,,sp26-cs525-0613.cs.illinois.edu,0.585,0.585,p2c_pewma
0.589,resnet_p2c_c64_0000121,609824,p2c_pewma,sp26-cs525-0608,200,1027.323,12.248,,sp26-cs525-0608.cs.illinois.edu,0.589,0.589,p2c_pewma
0.594,resnet_p2c_c64_0000122,610327,p2c_pewma,sp26-cs525-0617,200,552.699,12.3,,sp26-cs525-0617.cs.illinois.edu,0.594,0.594,p2c_pewma
0.603,resnet_p2c_c64_0000123,610136,p2c_pewma,sp26-cs525-0612,200,664.388,11.361,,sp26-cs525-0612.cs.illinois.edu,0.603,0.603,p2c_pewma
0.608,resnet_p2c_c64_0000124,610223,p2c_pewma,sp26-cs525-0606,200,1237.951,8.236,,sp26-cs525-0606.cs.illinois.edu,0.608,0.608,p2c_pewma
0.632,resnet_p2c_c64_0000125,609864,p2c_pewma,sp26-cs525-0615,200,1203.629,11.787,,sp26-cs525-0615.cs.illinois.edu,0.632,0.632,p2c_pewma
0.659,resnet_p2c_c64_0000126,609706,p2c_pewma,sp26-cs525-0617,200,540.386,10.225,,sp26-cs525-0617.cs.illinois.edu,0.659,0.659,p2c_pewma
0.665,resnet_p2c_c64_0000127,609810,p2c_pewma,sp26-cs525-0612,200,685.346,13.986,,sp26-cs525-0612.cs.illinois.edu,0.665,0.665,p2c_pewma
0.676,resnet_p2c_c64_0000128,610329,p2c_pewma,sp26-cs525-0619,200,474.551,10.601,,sp26-cs525-0619.cs.illinois.edu,0.676,0.676,p2c_pewma
0.695,resnet_p2c_c64_0000129,610311,p2c_pewma,sp26-cs525-0613,200,315.319,8.185,,sp26-cs525-0613.cs.illinois.edu,0.695,0.695,p2c_pewma
0.712,resnet_p2c_c64_0000130,609680,p2c_pewma,sp26-cs525-0605,200,358.71,10.111,,sp26-cs525-0605.cs.illinois.edu,0.712,0.712,p2c_pewma
0.721,resnet_p2c_c64_0000131,610291,p2c_pewma,sp26-cs525-0614,200,492.57,9.925,,sp26-cs525-0614.cs.illinois.edu,0.721,0.721,p2c_pewma
0.731,resnet_p2c_c64_0000132,610031,p2c_pewma,sp26-cs525-0617,200,584.679,12.888,,sp26-cs525-0617.cs.illinois.edu,0.731,0.731,p2c_pewma
0.743,resnet_p2c_c64_0000133,610359,p2c_pewma,sp26-cs525-0618,200,547.062,10.988,,sp26-cs525-0618.cs.illinois.edu,0.743,0.743,p2c_pewma
0.743,resnet_p2c_c64_0000134,609637,p2c_pewma,sp26-cs525-0619,200,535.377,9.068,,sp26-cs525-0619.cs.illinois.edu,0.743,0.743,p2c_pewma
0.751,resnet_p2c_c64_0000135,610106,p2c_pewma,sp26-cs525-0608,200,978.671,11.596,,sp26-cs525-0608.cs.illinois.edu,0.751,0.751,p2c_pewma
0.759,resnet_p2c_c64_0000136,610296,p2c_pewma,sp26-cs525-0608,200,1030.186,11.523,,sp26-cs525-0608.cs.illinois.edu,0.759,0.759,p2c_pewma
0.777,resnet_p2c_c64_0000137,609792,p2c_pewma,sp26-cs525-0607,200,941.905,11.586,,sp26-cs525-0607.cs.illinois.edu,0.777,0.777,p2c_pewma
0.79,resnet_p2c_c64_0000138,610325,p2c_pewma,sp26-cs525-0614,200,466.995,10.129,,sp26-cs525-0614.cs.illinois.edu,0.79,0.790,p2c_pewma
0.799,resnet_p2c_c64_0000139,609887,p2c_pewma,sp26-cs525-0617,200,547.234,9.621,,sp26-cs525-0617.cs.illinois.edu,0.799,0.799,p2c_pewma
0.825,resnet_p2c_c64_0000140,609830,p2c_pewma,sp26-cs525-0615,200,1133.487,9.896,,sp26-cs525-0615.cs.illinois.edu,0.825,0.825,p2c_pewma
0.839,resnet_p2c_c64_0000141,610030,p2c_pewma,sp26-cs525-0613,200,277.332,10.083,,sp26-cs525-0613.cs.illinois.edu,0.839,0.839,p2c_pewma
0.844,resnet_p2c_c64_0000142,609914,p2c_pewma,sp26-cs525-0613,200,383.784,10.95,,sp26-cs525-0613.cs.illinois.edu,0.844,0.844,p2c_pewma
0.852,resnet_p2c_c64_0000143,610147,p2c_pewma,sp26-cs525-0609,200,884.391,8.458,,sp26-cs525-0609.cs.illinois.edu,0.852,0.852,p2c_pewma
0.855,resnet_p2c_c64_0000144,610345,p2c_pewma,sp26-cs525-0619,200,523.154,12.629,,sp26-cs525-0619.cs.illinois.edu,0.855,0.855,p2c_pewma
0.864,resnet_p2c_c64_0000145,610363,p2c_pewma,sp26-cs525-0605,200,303.954,9.462,,sp26-cs525-0605.cs.illinois.edu,0.864,0.864,p2c_pewma
0.867,resnet_p2c_c64_0000146,609857,p2c_pewma,sp26-cs525-0617,200,576.925,10.159,,sp26-cs525-0617.cs.illinois.edu,0.867,0.867,p2c_pewma
0.904,resnet_p2c_c64_0000147,610295,p2c_pewma,sp26-cs525-0605,200,340.854,7.929,,sp26-cs525-0605.cs.illinois.edu,0.904,0.904,p2c_pewma
0.912,resnet_p2c_c64_0000148,609879,p2c_pewma,sp26-cs525-0608,200,969.194,8.446,,sp26-cs525-0608.cs.illinois.edu,0.912,0.912,p2c_pewma
0.925,resnet_p2c_c64_0000149,610335,p2c_pewma,sp26-cs525-0605,200,422.703,10.154,,sp26-cs525-0605.cs.illinois.edu,0.925,0.925,p2c_pewma
0.927,resnet_p2c_c64_0000150,609620,p2c_pewma,sp26-cs525-0613,200,393.677,10.332,,sp26-cs525-0613.cs.illinois.edu,0.927,0.927,p2c_pewma
0.947,resnet_p2c_c64_0000151,609914,p2c_pewma,sp26-cs525-0614,200,383.021,10.774,,sp26-cs525-0614.cs.illinois.edu,0.947,0.947,p2c_pewma
0.95,resnet_p2c_c64_0000152,609757,p2c_pewma,sp26-cs525-0605,200,481.228,12.294,,sp26-cs525-0605.cs.illinois.edu,0.95,0.950,p2c_pewma
0.973,resnet_p2c_c64_0000153,610235,p2c_pewma,sp26-cs525-0618,200,400.438,9.732,,sp26-cs525-0618.cs.illinois.edu,0.973,0.973,p2c_pewma
0.978,resnet_p2c_c64_0000154,609917,p2c_pewma,sp26-cs525-0612,200,495.359,12.768,,sp26-cs525-0612.cs.illinois.edu,0.978,0.978,p2c_pewma
0.99,resnet_p2c_c64_0000155,610400,p2c_pewma,sp26-cs525-0614,200,467.185,9.842,,sp26-cs525-0614.cs.illinois.edu,0.99,0.990,p2c_pewma
