Timestamp_ISO,Latency_ms,Status
2026-03-30T19:22:45.363+00:00,578.86,200
2026-03-30T19:22:45.431+00:00,536.15,200
2026-03-30T19:22:45.654+00:00,442.99,200
2026-03-30T19:22:45.584+00:00,518.00,200
2026-03-30T19:22:45.591+00:00,613.27,200
2026-03-30T19:22:45.677+00:00,563.02,200
2026-03-30T19:22:45.826+00:00,526.89,200
2026-03-30T19:22:45.952+00:00,454.26,200
2026-03-30T19:22:45.872+00:00,605.22,200
2026-03-30T19:22:45.978+00:00,538.59,200
2026-03-30T19:22:46.107+00:00,494.12,200
2026-03-30T19:22:46.214+00:00,445.30,200
2026-03-30T19:22:46.112+00:00,604.10,200
2026-03-30T19:22:46.250+00:00,498.31,200
2026-03-30T19:22:46.363+00:00,544.21,200
2026-03-30T19:22:46.417+00:00,536.92,200
2026-03-30T19:22:46.488+00:00,473.17,200
2026-03-30T19:22:46.526+00:00,502.89,200
2026-03-30T19:22:46.611+00:00,537.73,200
2026-03-30T19:22:46.726+00:00,483.95,200
2026-03-30T19:22:46.670+00:00,603.19,200
2026-03-30T19:22:46.758+00:00,550.12,200
2026-03-30T19:22:46.918+00:00,485.02,200
2026-03-30T19:22:46.971+00:00,487.12,200
2026-03-30T19:22:46.964+00:00,549.52,200
2026-03-30T19:22:47.039+00:00,520.73,200
2026-03-30T19:22:47.159+00:00,516.77,200
2026-03-30T19:22:47.283+00:00,467.68,200
2026-03-30T19:22:47.221+00:00,582.57,200
2026-03-30T19:22:47.318+00:00,533.03,200
2026-03-30T19:22:47.413+00:00,508.32,200
2026-03-30T19:22:47.523+00:00,455.47,200
2026-03-30T19:22:47.468+00:00,602.74,200
2026-03-30T19:22:47.570+00:00,546.61,200
2026-03-30T19:22:47.686+00:00,484.07,200
2026-03-30T19:22:47.813+00:00,418.58,200
2026-03-30T19:22:47.761+00:00,559.37,200
2026-03-30T19:22:47.862+00:00,510.60,200
2026-03-30T19:22:47.931+00:00,515.41,200
2026-03-30T19:22:48.081+00:00,433.55,200
2026-03-30T19:22:47.989+00:00,608.98,200
2026-03-30T19:22:48.127+00:00,525.23,200
2026-03-30T19:22:48.180+00:00,525.54,200
2026-03-30T19:22:48.330+00:00,440.70,200
2026-03-30T19:22:48.242+00:00,579.05,200
2026-03-30T19:22:48.382+00:00,525.13,200
2026-03-30T19:22:48.457+00:00,587.92,200
2026-03-30T19:22:48.608+00:00,443.42,200
2026-03-30T19:22:48.525+00:00,599.01,200
2026-03-30T19:22:48.663+00:00,541.95,200
2026-03-30T19:22:48.831+00:00,459.29,200
2026-03-30T19:22:48.716+00:00,583.00,200
2026-03-30T19:22:48.781+00:00,609.66,200
2026-03-30T19:22:48.918+00:00,542.59,200
2026-03-30T19:22:49.055+00:00,476.54,200
2026-03-30T19:22:49.134+00:00,400.87,200
2026-03-30T19:22:49.062+00:00,563.86,200
2026-03-30T19:22:49.215+00:00,497.30,200
2026-03-30T19:22:49.301+00:00,463.59,200
2026-03-30T19:22:49.401+00:00,373.70,200
2026-03-30T19:22:49.309+00:00,570.73,200
2026-03-30T19:22:49.470+00:00,493.60,200
2026-03-30T19:22:49.542+00:00,469.56,200
2026-03-30T19:22:49.636+00:00,421.62,200
2026-03-30T19:22:49.545+00:00,588.12,200
2026-03-30T19:22:49.722+00:00,511.85,200
2026-03-30T19:22:49.775+00:00,502.20,200
2026-03-30T19:22:49.890+00:00,434.24,200
2026-03-30T19:22:49.785+00:00,666.35,200
2026-03-30T19:22:50.021+00:00,525.97,200
2026-03-30T19:22:50.143+00:00,407.72,200
2026-03-30T19:22:49.974+00:00,623.82,200
2026-03-30T19:22:50.068+00:00,672.19,200
2026-03-30T19:22:50.287+00:00,550.36,200
2026-03-30T19:22:50.461+00:00,381.04,200
2026-03-30T19:22:50.244+00:00,601.52,200
2026-03-30T19:22:50.334+00:00,665.67,200
2026-03-30T19:22:50.750+00:00,345.79,200
2026-03-30T19:22:50.561+00:00,562.44,200
2026-03-30T19:22:50.557+00:00,581.94,200
2026-03-30T19:22:50.608+00:00,675.72,200
2026-03-30T19:22:50.853+00:00,501.84,200
2026-03-30T19:22:51.010+00:00,379.20,200
2026-03-30T19:22:50.856+00:00,582.26,200
2026-03-30T19:22:50.847+00:00,741.99,200
2026-03-30T19:22:51.134+00:00,537.40,200
2026-03-30T19:22:51.294+00:00,395.96,200
2026-03-30T19:22:51.106+00:00,607.96,200
2026-03-30T19:22:51.150+00:00,721.21,200
2026-03-30T19:22:51.400+00:00,526.89,200
2026-03-30T19:22:51.599+00:00,343.80,200
2026-03-30T19:22:51.365+00:00,612.70,200
2026-03-30T19:22:51.448+00:00,719.72,200
2026-03-30T19:22:51.700+00:00,525.40,200
2026-03-30T19:22:51.881+00:00,350.16,200
2026-03-30T19:22:51.681+00:00,589.97,200
2026-03-30T19:22:51.724+00:00,699.82,200
2026-03-30T19:22:51.953+00:00,531.78,200
2026-03-30T19:22:52.178+00:00,322.64,200
2026-03-30T19:22:51.937+00:00,603.26,200
2026-03-30T19:22:51.987+00:00,711.88,200
2026-03-30T19:22:52.434+00:00,334.21,200
2026-03-30T19:22:52.241+00:00,538.35,200
2026-03-30T19:22:52.236+00:00,596.31,200
2026-03-30T19:22:52.281+00:00,689.23,200
2026-03-30T19:22:52.511+00:00,524.05,200
2026-03-30T19:22:52.709+00:00,352.61,200
2026-03-30T19:22:52.495+00:00,609.84,200
2026-03-30T19:22:52.550+00:00,671.95,200
2026-03-30T19:22:52.790+00:00,487.30,200
2026-03-30T19:22:52.981+00:00,344.29,200
2026-03-30T19:22:52.778+00:00,629.80,200
2026-03-30T19:22:53.072+00:00,436.66,200
2026-03-30T19:22:52.842+00:00,713.89,200
2026-03-30T19:22:53.232+00:00,352.18,200
2026-03-30T19:22:53.045+00:00,645.81,200
2026-03-30T19:22:53.335+00:00,444.75,200
2026-03-30T19:22:53.519+00:00,345.51,200
2026-03-30T19:22:53.115+00:00,749.56,200
2026-03-30T19:22:53.594+00:00,442.75,200
2026-03-30T19:22:53.287+00:00,798.95,200
2026-03-30T19:22:53.790+00:00,345.61,200
2026-03-30T19:22:53.418+00:00,765.97,200
2026-03-30T19:22:53.875+00:00,429.05,200
2026-03-30T19:22:53.566+00:00,789.33,200
2026-03-30T19:22:54.096+00:00,312.13,200
2026-03-30T19:22:53.701+00:00,794.61,200
2026-03-30T19:22:53.875+00:00,728.39,200
2026-03-30T19:22:54.194+00:00,426.85,200
2026-03-30T19:22:54.365+00:00,355.65,200
2026-03-30T19:22:54.047+00:00,677.42,200
2026-03-30T19:22:54.146+00:00,672.46,200
2026-03-30T19:22:54.315+00:00,624.17,200
2026-03-30T19:22:54.506+00:00,435.61,200
2026-03-30T19:22:54.631+00:00,355.89,200
2026-03-30T19:22:54.418+00:00,668.07,200
2026-03-30T19:22:54.613+00:00,606.89,200
2026-03-30T19:22:54.949+00:00,334.19,200
2026-03-30T19:22:54.735+00:00,548.77,200
2026-03-30T19:22:54.731+00:00,623.73,200
2026-03-30T19:22:54.828+00:00,633.53,200
2026-03-30T19:22:54.997+00:00,560.08,200
2026-03-30T19:22:55.230+00:00,341.55,200
2026-03-30T19:22:54.951+00:00,659.74,200
2026-03-30T19:22:55.097+00:00,681.06,200
2026-03-30T19:22:55.294+00:00,541.46,200
2026-03-30T19:22:55.472+00:00,367.14,200
2026-03-30T19:22:55.293+00:00,591.08,200
2026-03-30T19:22:55.365+00:00,645.11,200
2026-03-30T19:22:55.582+00:00,510.63,200
2026-03-30T19:22:55.568+00:00,531.67,200
2026-03-30T19:22:55.788+00:00,362.68,200
2026-03-30T19:22:55.621+00:00,630.84,200
2026-03-30T19:22:55.849+00:00,487.81,200
2026-03-30T19:22:56.020+00:00,355.19,200
2026-03-30T19:22:55.846+00:00,540.40,200
2026-03-30T19:22:55.895+00:00,613.49,200
2026-03-30T19:22:56.109+00:00,510.54,200
2026-03-30T19:22:56.103+00:00,528.96,200
2026-03-30T19:22:56.262+00:00,427.07,200
2026-03-30T19:22:56.161+00:00,619.55,200
2026-03-30T19:22:56.347+00:00,520.19,200
2026-03-30T19:22:56.386+00:00,488.12,200
2026-03-30T19:22:56.518+00:00,430.83,200
2026-03-30T19:22:56.396+00:00,688.63,200
2026-03-30T19:22:56.642+00:00,492.47,200
2026-03-30T19:22:56.630+00:00,551.83,200
2026-03-30T19:22:56.790+00:00,448.66,200
2026-03-30T19:22:56.699+00:00,646.60,200
2026-03-30T19:22:56.884+00:00,511.03,200
2026-03-30T19:22:56.878+00:00,566.22,200
2026-03-30T19:22:57.095+00:00,405.49,200
2026-03-30T19:22:56.959+00:00,647.10,200
2026-03-30T19:22:57.192+00:00,479.91,200
2026-03-30T19:22:57.356+00:00,368.82,200
2026-03-30T19:22:57.144+00:00,610.17,200
2026-03-30T19:22:57.454+00:00,425.76,200
2026-03-30T19:22:57.249+00:00,682.50,200
2026-03-30T19:22:57.616+00:00,366.04,200
2026-03-30T19:22:57.405+00:00,651.51,200
2026-03-30T19:22:57.735+00:00,430.73,200
2026-03-30T19:22:57.511+00:00,693.19,200
2026-03-30T19:22:57.890+00:00,378.07,200
2026-03-30T19:22:57.682+00:00,661.81,200
2026-03-30T19:22:57.993+00:00,457.43,200
2026-03-30T19:22:57.765+00:00,748.44,200
2026-03-30T19:22:58.176+00:00,407.04,200
2026-03-30T19:22:57.942+00:00,669.43,200
2026-03-30T19:22:58.278+00:00,453.88,200
2026-03-30T19:22:58.067+00:00,731.70,200
2026-03-30T19:22:58.460+00:00,376.49,200
2026-03-30T19:22:58.214+00:00,674.17,200
2026-03-30T19:22:58.593+00:00,379.09,200
2026-03-30T19:22:58.354+00:00,711.33,200
2026-03-30T19:22:58.742+00:00,328.37,200
2026-03-30T19:22:58.523+00:00,623.85,200
2026-03-30T19:22:58.847+00:00,386.37,200
2026-03-30T19:22:58.982+00:00,333.89,200
2026-03-30T19:22:58.621+00:00,696.22,200
2026-03-30T19:22:58.809+00:00,605.99,200
2026-03-30T19:22:59.081+00:00,394.84,200
2026-03-30T19:22:59.243+00:00,299.53,200
2026-03-30T19:22:58.898+00:00,688.59,200
2026-03-30T19:22:59.076+00:00,579.13,200
2026-03-30T19:22:59.328+00:00,421.66,200
2026-03-30T19:22:59.486+00:00,319.71,200
2026-03-30T19:22:59.157+00:00,692.15,200
2026-03-30T19:22:59.326+00:00,627.76,200
2026-03-30T19:22:59.597+00:00,378.55,200
2026-03-30T19:22:59.760+00:00,291.94,200
2026-03-30T19:22:59.425+00:00,705.88,200
2026-03-30T19:22:59.553+00:00,697.51,200
2026-03-30T19:22:59.860+00:00,426.18,200
2026-03-30T19:22:59.986+00:00,365.93,200
2026-03-30T19:22:59.665+00:00,731.42,200
2026-03-30T19:23:00.141+00:00,362.12,200
2026-03-30T19:22:59.815+00:00,699.05,200
2026-03-30T19:23:00.296+00:00,280.12,200
2026-03-30T19:22:59.964+00:00,694.04,200
2026-03-30T19:23:00.406+00:00,357.62,200
2026-03-30T19:23:00.062+00:00,750.61,200
2026-03-30T19:23:00.525+00:00,337.56,200
2026-03-30T19:23:00.261+00:00,689.44,200
2026-03-30T19:23:00.668+00:00,332.30,200
2026-03-30T19:23:00.362+00:00,710.48,200
2026-03-30T19:23:00.822+00:00,310.07,200
2026-03-30T19:23:00.513+00:00,681.73,200
2026-03-30T19:23:00.960+00:00,341.90,200
2026-03-30T19:23:00.586+00:00,718.77,200
2026-03-30T19:23:00.774+00:00,654.70,200
2026-03-30T19:23:01.082+00:00,357.85,200
2026-03-30T19:23:00.872+00:00,698.24,200
2026-03-30T19:23:01.205+00:00,380.22,200
2026-03-30T19:23:01.011+00:00,679.15,200
2026-03-30T19:23:01.315+00:00,397.04,200
2026-03-30T19:23:01.143+00:00,653.86,200
2026-03-30T19:23:01.450+00:00,429.40,200
2026-03-30T19:23:01.312+00:00,625.39,200
2026-03-30T19:23:01.596+00:00,379.01,200
2026-03-30T19:23:01.439+00:00,611.95,200
2026-03-30T19:23:01.581+00:00,599.55,200
2026-03-30T19:23:01.722+00:00,508.95,200
2026-03-30T19:23:01.700+00:00,591.51,200
2026-03-30T19:23:01.890+00:00,409.40,200
2026-03-30T19:23:01.985+00:00,452.75,200
2026-03-30T19:23:01.807+00:00,634.64,200
2026-03-30T19:23:02.190+00:00,366.14,200
2026-03-30T19:23:01.948+00:00,702.85,200
2026-03-30T19:23:02.302+00:00,405.72,200
2026-03-30T19:23:02.448+00:00,359.27,200
2026-03-30T19:23:02.061+00:00,812.33,200
2026-03-30T19:23:02.567+00:00,401.76,200
2026-03-30T19:23:02.241+00:00,777.93,200
2026-03-30T19:23:02.718+00:00,369.46,200
2026-03-30T19:23:02.310+00:00,828.83,200
2026-03-30T19:23:02.451+00:00,810.44,200
2026-03-30T19:23:02.884+00:00,392.16,200
2026-03-30T19:23:03.029+00:00,317.98,200
2026-03-30T19:23:02.661+00:00,769.08,200
2026-03-30T19:23:03.148+00:00,399.44,200
2026-03-30T19:23:02.817+00:00,734.58,200
2026-03-30T19:23:03.286+00:00,372.84,200
2026-03-30T19:23:02.979+00:00,681.02,200
2026-03-30T19:23:03.097+00:00,692.64,200
2026-03-30T19:23:03.440+00:00,425.27,200
2026-03-30T19:23:03.272+00:00,654.03,200
2026-03-30T19:23:03.562+00:00,400.79,200
2026-03-30T19:23:03.357+00:00,704.19,200
2026-03-30T19:23:03.670+00:00,445.17,200
2026-03-30T19:23:03.875+00:00,336.47,200
2026-03-30T19:23:03.558+00:00,658.40,200
2026-03-30T19:23:03.669+00:00,667.25,200
2026-03-30T19:23:03.973+00:00,466.16,200
2026-03-30T19:23:03.800+00:00,687.94,200
2026-03-30T19:23:03.936+00:00,692.86,200
2026-03-30T19:23:04.125+00:00,518.86,200
2026-03-30T19:23:04.072+00:00,710.42,200
2026-03-30T19:23:04.449+00:00,460.43,200
2026-03-30T19:23:04.222+00:00,690.44,200
2026-03-30T19:23:04.227+00:00,694.60,200
2026-03-30T19:23:04.346+00:00,779.45,200
2026-03-30T19:23:04.639+00:00,538.10,200
2026-03-30T19:23:04.792+00:00,408.04,200
2026-03-30T19:23:04.498+00:00,817.67,200
2026-03-30T19:23:04.923+00:00,499.85,200
2026-03-30T19:23:05.136+00:00,334.99,200
2026-03-30T19:23:04.654+00:00,880.25,200
2026-03-30T19:23:05.211+00:00,478.54,200
2026-03-30T19:23:05.433+00:00,304.31,200
2026-03-30T19:23:04.919+00:00,929.07,200
2026-03-30T19:23:04.931+00:00,939.00,200
2026-03-30T19:23:05.544+00:00,414.22,200
2026-03-30T19:23:05.747+00:00,313.75,200
2026-03-30T19:23:05.326+00:00,799.81,200
2026-03-30T19:23:05.880+00:00,329.53,200
2026-03-30T19:23:06.071+00:00,242.58,200
2026-03-30T19:23:06.220+00:00,172.85,200
2026-03-30T19:23:05.187+00:00,1207.29,200
2026-03-30T19:23:06.403+00:00,101.39,200
2026-03-30T19:23:05.481+00:00,1071.14,200
2026-03-30T19:23:06.515+00:00,103.13,200
2026-03-30T19:23:06.628+00:00,102.18,200
2026-03-30T19:23:05.699+00:00,1091.04,200
2026-03-30T19:23:05.859+00:00,1039.49,200
2026-03-30T19:23:06.800+00:00,106.68,200
2026-03-30T19:23:06.917+00:00,102.30,200
2026-03-30T19:23:05.969+00:00,1248.85,200
2026-03-30T19:23:07.228+00:00,107.40,200
2026-03-30T19:23:06.136+00:00,1375.39,200
2026-03-30T19:23:07.522+00:00,105.91,200
2026-03-30T19:23:06.324+00:00,1392.87,200
2026-03-30T19:23:07.727+00:00,108.07,200
2026-03-30T19:23:06.405+00:00,1664.70,200
2026-03-30T19:23:08.080+00:00,101.75,200
2026-03-30T19:23:06.562+00:00,1739.79,200
2026-03-30T19:23:08.312+00:00,108.93,200
2026-03-30T19:23:06.740+00:00,1941.97,200
2026-03-30T19:23:08.692+00:00,107.91,200
2026-03-30T19:23:06.908+00:00,2260.99,200
2026-03-30T19:23:09.179+00:00,107.07,200
2026-03-30T19:23:07.030+00:00,2704.64,200
2026-03-30T19:23:09.744+00:00,107.36,200
2026-03-30T19:23:07.345+00:00,2839.62,200
2026-03-30T19:23:10.195+00:00,106.33,200
2026-03-30T19:23:07.638+00:00,2853.08,200
2026-03-30T19:23:10.501+00:00,104.89,200
2026-03-30T19:23:07.845+00:00,2835.22,200
2026-03-30T19:23:10.690+00:00,107.95,200
2026-03-30T19:23:08.191+00:00,2906.83,200
2026-03-30T19:23:08.431+00:00,2701.48,200
2026-03-30T19:23:11.108+00:00,105.72,200
2026-03-30T19:23:11.224+00:00,102.48,200
2026-03-30T19:23:09.297+00:00,2367.86,200
2026-03-30T19:23:08.810+00:00,2890.98,200
2026-03-30T19:23:11.675+00:00,105.75,200
2026-03-30T19:23:11.791+00:00,101.30,200
2026-03-30T19:23:09.862+00:00,2340.99,200
2026-03-30T19:23:10.312+00:00,1973.56,200
2026-03-30T19:23:12.213+00:00,106.19,200
2026-03-30T19:23:12.329+00:00,104.34,200
2026-03-30T19:23:10.616+00:00,2095.74,200
2026-03-30T19:23:12.722+00:00,109.25,200
2026-03-30T19:23:10.808+00:00,2097.93,200
2026-03-30T19:23:12.916+00:00,105.93,200
2026-03-30T19:23:11.143+00:00,2157.00,200
2026-03-30T19:23:11.337+00:00,2071.54,200
2026-03-30T19:23:13.310+00:00,108.25,200
2026-03-30T19:23:13.428+00:00,100.84,200
2026-03-30T19:23:11.712+00:00,2211.88,200
2026-03-30T19:23:11.902+00:00,2065.30,200
2026-03-30T19:23:13.934+00:00,106.47,200
2026-03-30T19:23:14.050+00:00,101.55,200
2026-03-30T19:23:12.295+00:00,2197.25,200
2026-03-30T19:23:12.444+00:00,2127.57,200
2026-03-30T19:23:14.503+00:00,104.39,200
2026-03-30T19:23:14.617+00:00,104.84,200
2026-03-30T19:23:12.841+00:00,2237.64,200
2026-03-30T19:23:13.033+00:00,2086.53,200
2026-03-30T19:23:15.089+00:00,104.59,200
2026-03-30T19:23:15.204+00:00,103.39,200
2026-03-30T19:23:13.539+00:00,2082.01,200
2026-03-30T19:23:13.419+00:00,2291.24,200
2026-03-30T19:23:15.631+00:00,105.40,200
2026-03-30T19:23:15.747+00:00,104.43,200
2026-03-30T19:23:13.977+00:00,2173.71,200
2026-03-30T19:23:16.161+00:00,106.79,200
2026-03-30T19:23:14.162+00:00,2201.77,200
2026-03-30T19:23:16.374+00:00,104.94,200
2026-03-30T19:23:14.582+00:00,2126.53,200
2026-03-30T19:23:16.718+00:00,103.30,200
2026-03-30T19:23:14.732+00:00,2174.18,200
2026-03-30T19:23:16.916+00:00,105.36,200
2026-03-30T19:23:15.129+00:00,2147.89,200
2026-03-30T19:23:17.287+00:00,106.69,200
2026-03-30T19:23:15.317+00:00,2195.09,200
2026-03-30T19:23:17.523+00:00,105.12,200
2026-03-30T19:23:15.720+00:00,2121.38,200
2026-03-30T19:23:17.852+00:00,102.04,200
2026-03-30T19:23:15.862+00:00,2221.41,200
2026-03-30T19:23:18.093+00:00,101.73,200
2026-03-30T19:23:16.278+00:00,2113.06,200
2026-03-30T19:23:18.401+00:00,102.27,200
2026-03-30T19:23:16.489+00:00,2203.96,200
2026-03-30T19:23:18.703+00:00,103.49,200
2026-03-30T19:23:16.832+00:00,2144.43,200
2026-03-30T19:23:18.986+00:00,102.06,200
2026-03-30T19:23:17.032+00:00,2242.95,200
2026-03-30T19:23:19.285+00:00,104.57,200
2026-03-30T19:23:17.404+00:00,2153.92,200
2026-03-30T19:23:19.568+00:00,108.29,200
2026-03-30T19:23:17.638+00:00,2207.30,200
2026-03-30T19:23:19.855+00:00,103.16,200
2026-03-30T19:23:17.964+00:00,2151.82,200
2026-03-30T19:23:20.126+00:00,100.07,200
2026-03-30T19:23:18.205+00:00,2204.88,200
2026-03-30T19:23:20.420+00:00,102.04,200
2026-03-30T19:23:18.514+00:00,2148.88,200
2026-03-30T19:23:20.673+00:00,102.19,200
