timestamp,latency_ms,status
1775256537.2529697,-1,500
1775256537.253038,-1,500
1775256537.2530909,-1,500
1775256537.253137,-1,500
1775256537.2532172,-1,500
1775256537.2532675,-1,500
1775256537.2533133,-1,500
1775256537.2533565,-1,500
1775256537.2534003,-1,500
1775256537.253444,-1,500
1775256537.253486,-1,500
1775256537.2535267,-1,500
1775256537.2535694,-1,500
1775256537.2536123,-1,500
1775256537.2536566,-1,500
1775256537.2536998,-1,500
1775256537.253744,-1,500
1775256537.2537868,-1,500
1775256537.2538285,-1,500
1775256537.2538724,-1,500
1775256537.2539146,-1,500
1775256537.2539568,-1,500
1775256537.2540004,-1,500
1775256537.2540436,-1,500
1775256537.254087,-1,500
1775256537.2541296,-1,500
1775256537.2541845,-1,500
1775256537.254229,-1,500
1775256537.2542717,-1,500
1775256537.2543159,-1,500
1775256537.2543561,-1,500
1775256537.2543983,-1,500
1775256537.2544394,-1,500
1775256537.2544808,-1,500
1775256537.2545242,-1,500
1775256537.2545645,-1,500
1775256537.254607,-1,500
1775256537.2546482,-1,500
1775256537.2546887,-1,500
1775256537.2547288,-1,500
1775256537.2547674,-1,500
1775256537.2548103,-1,500
1775256537.2548525,-1,500
1775256537.2548966,-1,500
1775256537.2551026,-1,500
1775256538.9661114,-1,500
1775256538.966204,-1,500
1775256538.9662614,-1,500
1775256538.9663117,-1,500
1775256538.9663582,-1,500
1775256538.9664042,-1,500
1775256538.9664483,-1,500
1775256538.9664931,-1,500
1775256538.9665403,-1,500
1775256538.9665842,-1,500
1775256538.966629,-1,500
1775256538.966673,-1,500
1775256538.966716,-1,500
1775256538.966757,-1,500
1775256538.9667985,-1,500
1775256538.966841,-1,500
1775256538.9668832,-1,500
1775256538.966927,-1,500
1775256538.9669707,-1,500
1775256538.9670134,-1,500
1775256538.9670587,-1,500
1775256538.9671018,-1,500
1775256538.9671457,-1,500
1775256538.9672027,-1,500
1775256538.9672527,-1,500
1775256538.9672976,-1,500
1775256538.9673421,-1,500
1775256538.9673867,-1,500
1775256538.9674308,-1,500
1775256538.9674754,-1,500
1775256538.967519,-1,500
1775256538.9675617,-1,500
1775256538.9676049,-1,500
1775256538.967646,-1,500
1775256538.9676893,-1,500
1775256538.967732,-1,500
1775256538.9677734,-1,500
1775256538.967816,-1,500
1775256538.9678566,-1,500
1775256538.9678981,-1,500
1775256538.9679403,-1,500
1775256538.9679816,-1,500
1775256538.968021,-1,500
1775256538.968061,-1,500
1775256538.9680994,-1,500
1775256538.968139,-1,500
1775256538.9681945,-1,500
1775256538.9684029,-1,500
1775256540.6962714,-1,500
1775256540.696348,-1,500
1775256540.6964018,-1,500
1775256540.6964502,-1,500
1775256540.6964955,-1,500
1775256540.6965404,-1,500
1775256540.6965883,-1,500
1775256540.6966326,-1,500
1775256540.696677,-1,500
1775256540.6967213,-1,500
1775256540.6967647,-1,500
1775256540.696808,-1,500
1775256540.696851,-1,500
1775256540.696893,-1,500
1775256540.6969354,-1,500
1775256540.696977,-1,500
1775256540.6970212,-1,500
1775256540.6970634,-1,500
1775256540.6971061,-1,500
1775256540.6971474,-1,500
1775256540.6972125,-1,500
1775256540.6972575,-1,500
1775256540.6973002,-1,500
1775256540.6973433,-1,500
1775256540.6973858,-1,500
1775256540.6974285,-1,500
1775256540.6974702,-1,500
1775256540.6975112,-1,500
1775256540.6975536,-1,500
1775256540.697598,-1,500
1775256540.6976416,-1,500
1775256540.697692,-1,500
1775256540.6977382,-1,500
1775256540.6977801,-1,500
1775256540.6978228,-1,500
1775256540.6978621,-1,500
1775256540.6979015,-1,500
1775256540.697942,-1,500
1775256540.6979845,-1,500
1775256540.698025,-1,500
1775256540.698066,-1,500
1775256540.6981075,-1,500
1775256540.6981478,-1,500
1775256540.6981997,-1,500
1775256540.6982448,-1,500
1775256540.698289,-1,500
1775256540.698334,-1,500
1775256540.6985502,-1,500
1775256542.4272997,-1,500
1775256542.4273698,-1,500
1775256542.427422,-1,500
1775256542.4274697,-1,500
1775256542.4275146,-1,500
1775256542.4275599,-1,500
1775256542.4276042,-1,500
1775256542.4276483,-1,500
1775256542.427694,-1,500
1775256542.4277399,-1,500
1775256542.427784,-1,500
1775256542.4278283,-1,500
1775256542.4278712,-1,500
1775256542.4279137,-1,500
1775256542.4279573,-1,500
1775256542.4279988,-1,500
1775256542.4280405,-1,500
1775256542.4280853,-1,500
1775256542.4281287,-1,500
1775256542.4281962,-1,500
1775256542.428243,-1,500
1775256542.428288,-1,500
1775256542.42833,-1,500
1775256542.428372,-1,500
1775256542.428414,-1,500
1775256542.4284568,-1,500
1775256542.4285,-1,500
1775256542.428542,-1,500
1775256542.4285874,-1,500
1775256542.4286299,-1,500
1775256542.4286735,-1,500
1775256542.428716,-1,500
1775256542.4287586,-1,500
1775256542.4288006,-1,500
1775256542.4288428,-1,500
1775256542.4288845,-1,500
1775256542.4289253,-1,500
1775256542.4289687,-1,500
1775256542.4290094,-1,500
1775256542.4290512,-1,500
1775256542.4290924,-1,500
1775256542.4291317,-1,500
1775256542.4291978,-1,500
1775256542.429252,-1,500
1775256542.4292917,-1,500
1775256542.4293306,-1,500
1775256542.4293697,-1,500
1775256542.4295561,-1,500
1775256544.1630177,-1,500
1775256544.16309,-1,500
1775256544.1631515,-1,500
1775256544.1632285,-1,500
1775256544.1632726,-1,500
1775256544.1633136,-1,500
1775256544.1633537,-1,500
1775256544.1633973,-1,500
1775256544.1634371,-1,500
1775256544.1634777,-1,500
1775256544.1635156,-1,500
1775256544.1635532,-1,500
1775256544.1636913,-1,500
1775256544.1637356,-1,500
1775256544.1637735,-1,500
1775256544.1638117,-1,500
1775256544.1638503,-1,500
1775256544.1638873,-1,500
1775256544.163925,-1,500
1775256544.1639628,-1,500
1775256544.164001,-1,500
1775256544.1640399,-1,500
1775256544.1640775,-1,500
1775256544.1641145,-1,500
1775256544.1641521,-1,500
1775256544.164203,-1,500
1775256544.1642408,-1,500
1775256544.1642785,-1,500
1775256544.1643164,-1,500
1775256544.1643538,-1,500
1775256544.1643908,-1,500
1775256544.164633,-1,500
1775256544.1647024,-1,500
1775256544.1647444,-1,500
1775256544.164785,-1,500
1775256544.1648238,-1,500
1775256544.1648617,-1,500
1775256544.1649003,-1,500
1775256544.1662154,-1,500
1775256544.166272,-1,500
1775256544.1663165,-1,500
1775256544.1663575,-1,500
1775256544.166832,-1,500
1775256544.1668887,-1,500
1775256544.1669328,-1,500
1775256544.1669722,-1,500
1775256544.1670818,-1,500
1775256544.1671212,-1,500
1775256545.9077704,-1,500
1775256545.907838,-1,500
1775256545.907888,-1,500
1775256545.907935,-1,500
1775256545.9079792,-1,500
1775256545.9080255,-1,500
1775256545.9081807,-1,500
1775256545.908234,-1,500
1775256545.908281,-1,500
1775256545.9083257,-1,500
1775256545.9083693,-1,500
1775256545.908414,-1,500
1775256545.908457,-1,500
1775256545.9084997,-1,500
1775256545.9085436,-1,500
1775256545.9085858,-1,500
1775256545.9086282,-1,500
1775256545.908671,-1,500
1775256545.9087138,-1,500
1775256545.9087572,-1,500
1775256545.9087992,-1,500
1775256545.908841,-1,500
1775256545.9088857,-1,500
1775256545.908929,-1,500
1775256545.908972,-1,500
1775256545.909014,-1,500
1775256545.909056,-1,500
1775256545.909099,-1,500
1775256545.9091415,-1,500
1775256545.9091961,-1,500
1775256545.9092395,-1,500
1775256545.9092803,-1,500
1775256545.909322,-1,500
1775256545.909364,-1,500
1775256545.9094062,-1,500
1775256545.9094484,-1,500
1775256545.9094918,-1,500
1775256545.909534,-1,500
1775256545.9095771,-1,500
1775256545.9096174,-1,500
1775256545.9096584,-1,500
1775256545.9096963,-1,500
1775256545.9097338,-1,500
1775256545.9097738,-1,500
1775256545.909811,-1,500
1775256545.9098494,-1,500
1775256545.9098876,-1,500
1775256545.9100902,-1,500
1775256547.6588216,-1,500
1775256547.6588871,-1,500
1775256547.658938,-1,500
1775256547.6589842,-1,500
1775256547.6590278,-1,500
1775256547.6590736,-1,500
1775256547.6591184,-1,500
1775256547.6591759,-1,500
1775256547.659224,-1,500
1775256547.659268,-1,500
1775256547.6593103,-1,500
1775256547.659354,-1,500
1775256547.6593962,-1,500
1775256547.6594396,-1,500
1775256547.6594815,-1,500
1775256547.6595237,-1,500
1775256547.6595662,-1,500
1775256547.6596098,-1,500
1775256547.6596546,-1,500
1775256547.6596968,-1,500
1775256547.659739,-1,500
1775256547.659783,-1,500
1775256547.6598268,-1,500
1775256547.6598687,-1,500
1775256547.6599107,-1,500
1775256547.6599545,-1,500
1775256547.6599977,-1,500
1775256547.6600401,-1,500
1775256547.6600847,-1,500
1775256547.6601355,-1,500
1775256547.660199,-1,500
1775256547.660245,-1,500
1775256547.6602862,-1,500
1775256547.6603281,-1,500
1775256547.6603699,-1,500
1775256547.6604106,-1,500
1775256547.6604512,-1,500
1775256547.660492,-1,500
1775256547.6605325,-1,500
1775256547.660574,-1,500
1775256547.660615,-1,500
1775256547.6606572,-1,500
1775256547.6607,-1,500
1775256547.660742,-1,500
1775256547.6607854,-1,500
1775256547.660828,-1,500
1775256547.6608706,-1,500
1775256547.661083,-1,500
1775256549.3933833,-1,500
1775256549.393453,-1,500
1775256549.3935053,-1,500
1775256549.3935537,-1,500
1775256549.3935978,-1,500
1775256549.393643,-1,500
1775256549.3936863,-1,500
1775256549.3937297,-1,500
1775256549.3937738,-1,500
