timestamp,latency_ms,status
1775256222.6759415,-1,500
1775256222.6759825,-1,500
1775256222.6760235,-1,500
1775256222.6762056,-1,500
1775256223.8441706,-1,500
1775256223.8442473,-1,500
1775256223.8443005,-1,500
1775256223.8443465,-1,500
1775256223.8443935,-1,500
1775256223.8444393,-1,500
1775256223.844484,-1,500
1775256223.844528,-1,500
1775256223.8445709,-1,500
1775256223.8446147,-1,500
1775256223.8446584,-1,500
1775256223.8447027,-1,500
1775256223.8447456,-1,500
1775256223.8447876,-1,500
1775256223.8448303,-1,500
1775256223.844873,-1,500
1775256223.8449147,-1,500
1775256223.8449583,-1,500
1775256223.8450017,-1,500
1775256223.8450444,-1,500
1775256223.8450859,-1,500
1775256223.8451293,-1,500
1775256223.8451858,-1,500
1775256223.8452306,-1,500
1775256223.845273,-1,500
1775256223.8453126,-1,500
1775256223.8453531,-1,500
1775256223.845394,-1,500
1775256223.8454337,-1,500
1775256223.8454726,-1,500
1775256223.8455102,-1,500
1775256223.845666,-1,500
1775256225.0066495,-1,500
1775256225.0067186,-1,500
1775256225.0067728,-1,500
1775256225.0068216,-1,500
1775256225.0068688,-1,500
1775256225.0069144,-1,500
1775256225.0069597,-1,500
1775256225.0070035,-1,500
1775256225.0070503,-1,500
1775256225.0070944,-1,500
1775256225.0071363,-1,500
1775256225.0072086,-1,500
1775256225.0072553,-1,500
1775256225.007302,-1,500
1775256225.0073473,-1,500
1775256225.0073922,-1,500
1775256225.0074363,-1,500
1775256225.007479,-1,500
1775256225.0075204,-1,500
1775256225.007563,-1,500
1775256225.0076056,-1,500
1775256225.0076485,-1,500
1775256225.007692,-1,500
1775256225.007741,-1,500
1775256225.0077848,-1,500
1775256225.007828,-1,500
1775256225.007868,-1,500
1775256225.0079105,-1,500
1775256225.007951,-1,500
1775256225.0079913,-1,500
1775256225.0080316,-1,500
1775256225.0082095,-1,500
1775256226.1776953,-1,500
1775256226.1777656,-1,500
1775256226.1778183,-1,500
1775256226.1778653,-1,500
1775256226.177912,-1,500
1775256226.1779573,-1,500
1775256226.1780028,-1,500
1775256226.1780472,-1,500
1775256226.1780918,-1,500
1775256226.1781337,-1,500
1775256226.178205,-1,500
1775256226.178252,-1,500
1775256226.1782959,-1,500
1775256226.1783402,-1,500
1775256226.1783836,-1,500
1775256226.1784317,-1,500
1775256226.1784754,-1,500
1775256226.1785214,-1,500
1775256226.1785634,-1,500
1775256226.1786067,-1,500
1775256226.1786506,-1,500
1775256226.178695,-1,500
1775256226.1787384,-1,500
1775256226.1787798,-1,500
1775256226.1788201,-1,500
1775256226.1788628,-1,500
1775256226.1789036,-1,500
1775256226.1789443,-1,500
1775256226.1789834,-1,500
1775256226.1790226,-1,500
1775256226.1790614,-1,500
1775256226.1792421,-1,500
1775256227.3634434,-1,500
1775256227.363509,-1,500
1775256227.36356,-1,500
1775256227.363607,-1,500
1775256227.3636508,-1,500
1775256227.3636956,-1,500
1775256227.3637397,-1,500
1775256227.363797,-1,500
1775256227.3638413,-1,500
1775256227.3638835,-1,500
1775256227.363927,-1,500
1775256227.3639705,-1,500
1775256227.3640137,-1,500
1775256227.3640563,-1,500
1775256227.364099,-1,500
1775256227.3641405,-1,500
1775256227.3642132,-1,500
1775256227.364258,-1,500
1775256227.364301,-1,500
1775256227.3643463,-1,500
1775256227.3643897,-1,500
1775256227.364431,-1,500
1775256227.3644753,-1,500
1775256227.364518,-1,500
1775256227.3645663,-1,500
1775256227.364627,-1,500
1775256227.3646772,-1,500
1775256227.3647187,-1,500
1775256227.3647583,-1,500
1775256227.3647993,-1,500
1775256227.36484,-1,500
1775256227.3649862,-1,500
1775256228.5338953,-1,500
1775256228.533965,-1,500
1775256228.5340178,-1,500
1775256228.5340674,-1,500
1775256228.5341127,-1,500
1775256228.5341797,-1,500
1775256228.5342302,-1,500
1775256228.5342753,-1,500
1775256228.5343196,-1,500
1775256228.5343642,-1,500
1775256228.5344064,-1,500
1775256228.5344493,-1,500
1775256228.5344923,-1,500
1775256228.5345342,-1,500
1775256228.5345771,-1,500
1775256228.53462,-1,500
1775256228.534663,-1,500
1775256228.5347044,-1,500
1775256228.534746,-1,500
1775256228.534789,-1,500
1775256228.534831,-1,500
1775256228.5348723,-1,500
1775256228.5349143,-1,500
1775256228.5349581,-1,500
1775256228.5350008,-1,500
1775256228.5350463,-1,500
1775256228.5350869,-1,500
1775256228.5351293,-1,500
1775256228.535182,-1,500
1775256228.5352247,-1,500
1775256228.5352678,-1,500
1775256228.53541,-1,500
1775256229.732744,-1,500
1775256229.732815,-1,500
1775256229.7328691,-1,500
1775256229.732919,-1,500
1775256229.7329633,-1,500
1775256229.7330105,-1,500
1775256229.7330537,-1,500
1775256229.7330997,-1,500
1775256229.7331443,-1,500
1775256229.7332141,-1,500
1775256229.7332613,-1,500
1775256229.7333043,-1,500
1775256229.7333462,-1,500
1775256229.7333903,-1,500
1775256229.7334325,-1,500
1775256229.733476,-1,500
1775256229.7335186,-1,500
1775256229.73356,-1,500
1775256229.7336032,-1,500
1775256229.7336447,-1,500
1775256229.733687,-1,500
1775256229.733731,-1,500
1775256229.7337744,-1,500
1775256229.7338152,-1,500
1775256229.733855,-1,500
1775256229.7338984,-1,500
1775256229.7339396,-1,500
1775256229.7339795,-1,500
1775256229.7340188,-1,500
1775256229.7340596,-1,500
1775256229.7341003,-1,500
1775256229.7342825,-1,500
1775256230.9265726,-1,500
1775256230.9266407,-1,500
1775256230.926691,-1,500
1775256230.9267364,-1,500
1775256230.926782,-1,500
1775256230.9268262,-1,500
1775256230.9268684,-1,500
1775256230.9269118,-1,500
1775256230.9269552,-1,500
1775256230.926998,-1,500
1775256230.9270406,-1,500
1775256230.9270833,-1,500
1775256230.927126,-1,500
1775256230.9271913,-1,500
1775256230.9272373,-1,500
1775256230.9272807,-1,500
1775256230.9273224,-1,500
1775256230.9273639,-1,500
1775256230.927406,-1,500
1775256230.927449,-1,500
1775256230.9274924,-1,500
1775256230.9275358,-1,500
1775256230.9275775,-1,500
1775256230.927619,-1,500
1775256230.927662,-1,500
1775256230.9277046,-1,500
1775256230.9277468,-1,500
1775256230.9277894,-1,500
1775256230.927832,-1,500
1775256230.927876,-1,500
1775256230.9279165,-1,500
1775256230.9280758,-1,500
1775256232.0952294,-1,500
1775256232.095311,-1,500
1775256232.0953662,-1,500
1775256232.0954146,-1,500
1775256232.0954628,-1,500
1775256232.0956016,-1,500
1775256232.095669,-1,500
1775256232.0957162,-1,500
1775256232.0957625,-1,500
1775256232.0958073,-1,500
1775256232.0958514,-1,500
1775256232.0963912,-1,500
1775256232.0964637,-1,500
1775256232.0965137,-1,500
1775256232.096562,-1,500
1775256232.099375,-1,500
1775256232.0994346,-1,500
1775256232.0994825,-1,500
1775256232.099527,-1,500
1775256232.099569,-1,500
1775256232.0996103,-1,500
1775256232.0996501,-1,500
1775256232.0996866,-1,500
1775256232.0997243,-1,500
1775256232.0997627,-1,500
1775256232.0997987,-1,500
1775256232.0998378,-1,500
1775256232.099875,-1,500
1775256232.099912,-1,500
1775256232.0999491,-1,500
1775256232.1000562,-1,500
1775256232.1000955,-1,500
1775256233.2657073,-1,500
1775256233.2657778,-1,500
1775256233.2658315,-1,500
1775256233.265966,-1,500
1775256233.2660148,-1,500
1775256233.2660637,-1,500
1775256233.2661085,-1,500
1775256233.266154,-1,500
1775256233.2662222,-1,500
1775256233.266268,-1,500
1775256233.2663112,-1,500
1775256233.2663553,-1,500
1775256233.2663982,-1,500
1775256233.2664406,-1,500
1775256233.2664826,-1,500
1775256233.2665253,-1,500
1775256233.2665691,-1,500
1775256233.2666128,-1,500
1775256233.2666554,-1,500
1775256233.266698,-1,500
1775256233.26674,-1,500
1775256233.2667925,-1,500
1775256233.266857,-1,500
1775256233.2669036,-1,500
1775256233.266946,-1,500
1775256233.266987,-1,500
1775256233.2670283,-1,500
1775256233.2670684,-1,500
1775256233.26711,-1,500
1775256233.2671506,-1,500
1775256233.2672143,-1,500
1775256233.267377,-1,500
1775256234.4206133,-1,500
1775256234.42068,-1,500
1775256234.4207294,-1,500
1775256234.4207761,-1,500
1775256234.4208195,-1,500
1775256234.4208624,-1,500
1775256234.4209049,-1,500
1775256234.4209495,-1,500
1775256234.4209929,-1,500
1775256234.4210377,-1,500
1775256234.4210806,-1,500
1775256234.421124,-1,500
1775256234.4211893,-1,500
1775256234.4212377,-1,500
1775256234.421282,-1,500
1775256234.421324,-1,500
1775256234.4213653,-1,500
1775256234.4214067,-1,500
1775256234.421448,-1,500
1775256234.4214895,-1,500
1775256234.4215314,-1,500
1775256234.4215722,-1,500
1775256234.4216146,-1,500
1775256234.42166,-1,500
1775256234.4217017,-1,500
1775256234.4217427,-1,500
1775256234.4217854,-1,500
1775256234.4218295,-1,500
1775256234.4218717,-1,500
1775256234.4219146,-1,500
1775256234.421956,-1,500
1775256234.4221053,-1,500
1775256235.5753741,-1,500
1775256235.575443,-1,500
1775256235.5754943,-1,500
1775256235.5755424,-1,500
1775256235.5755985,-1,500
1775256235.575647,-1,500
1775256235.575692,-1,500
1775256235.575738,-1,500
1775256235.5757809,-1,500
1775256235.5758238,-1,500
1775256235.575868,-1,500
1775256235.5759118,-1,500
1775256235.5759547,-1,500
1775256235.5759985,-1,500
1775256235.57604,-1,500
1775256235.576083,-1,500
1775256235.5761266,-1,500
1775256235.5761907,-1,500
1775256235.576236,-1,500
1775256235.5762787,-1,500
1775256235.5763228,-1,500
1775256235.5763657,-1,500
1775256235.5764093,-1,500
1775256235.576452,-1,500
1775256235.5764925,-1,500
1775256235.576533,-1,500
1775256235.5765717,-1,500
1775256235.5766103,-1,500
1775256235.5766487,-1,500
1775256235.5766866,-1,500
1775256235.5767229,-1,500
1775256235.5768752,-1,500
1775256236.7273192,-1,500
1775256236.7273884,-1,500
1775256236.7274399,-1,500
1775256236.7274888,-1,500
1775256236.7275345,-1,500
1775256236.7275789,-1,500
1775256236.72763,-1,500
1775256236.7276785,-1,500
1775256236.7277224,-1,500
1775256236.7277663,-1,500
1775256236.727809,-1,500
1775256236.727853,-1,500
1775256236.7278955,-1,500
1775256236.727939,-1,500
1775256236.7279809,-1,500
1775256236.7280257,-1,500
1775256236.728069,-1,500
1775256236.728112,-1,500
1775256236.72817,-1,500
1775256236.7282178,-1,500
1775256236.7282617,-1,500
1775256236.7283053,-1,500
1775256236.7283509,-1,500
1775256236.7283947,-1,500
1775256236.7284355,-1,500
1775256236.728476,-1,500
1775256236.728516,-1,500
1775256236.728557,-1,500
1775256236.7286038,-1,500
1775256236.728644,-1,500
1775256236.7286832,-1,500
1775256236.7288435,-1,500
1775256237.8837001,-1,500
1775256237.8837678,-1,500
1775256237.8838198,-1,500
1775256237.883868,-1,500
1775256237.883914,-1,500
1775256237.8839595,-1,500
1775256237.8840022,-1,500
1775256237.8840468,-1,500
1775256237.8840907,-1,500
1775256237.884134,-1,500
1775256237.8842041,-1,500
1775256237.884252,-1,500
1775256237.8842971,-1,500
1775256237.8843405,-1,500
1775256237.8843834,-1,500
1775256237.8844268,-1,500
1775256237.8844693,-1,500
1775256237.8845112,-1,500
1775256237.8845549,-1,500
1775256237.8845975,-1,500
1775256237.8846393,-1,500
1775256237.8846803,-1,500
1775256237.884724,-1,500
1775256237.8847685,-1,500
1775256237.8848095,-1,500
1775256237.884852,-1,500
1775256237.8848934,-1,500
1775256237.884935,-1,500
1775256237.8849764,-1,500
1775256237.8850179,-1,500
1775256237.88506,-1,500
1775256237.885236,-1,500
1775256239.0390947,-1,500
1775256239.0391831,-1,500
1775256239.0392406,-1,500
1775256239.0392892,-1,500
1775256239.0393353,-1,500
1775256239.0393825,-1,500
1775256239.0394278,-1,500
1775256239.0394742,-1,500
1775256239.0395176,-1,500
1775256239.039563,-1,500
1775256239.039608,-1,500
1775256239.0396543,-1,500
1775256239.0396988,-1,500
1775256239.0397434,-1,500
1775256239.0397873,-1,500
1775256239.039832,-1,500
1775256239.0398755,-1,500
1775256239.0399191,-1,500
1775256239.039964,-1,500
1775256239.0400074,-1,500
1775256239.0400488,-1,500
1775256239.0400913,-1,500
1775256239.0401342,-1,500
1775256239.0402007,-1,500
1775256239.040247,-1,500
1775256239.0402896,-1,500
1775256239.040334,-1,500
1775256239.0403786,-1,500
1775256239.0404205,-1,500
1775256239.0404642,-1,500
1775256239.0405061,-1,500
1775256239.0406651,-1,500
1775256240.2021248,-1,500
1775256240.202214,-1,500
1775256240.2022686,-1,500
1775256240.2023168,-1,500
1775256240.2023637,-1,500
1775256240.2024095,-1,500
1775256240.2024536,-1,500
1775256240.2024968,-1,500
1775256240.20254,-1,500
1775256240.2025847,-1,500
1775256240.202628,-1,500
1775256240.2026732,-1,500
1775256240.202717,-1,500
1775256240.2027586,-1,500
1775256240.2028022,-1,500
1775256240.2028444,-1,500
1775256240.2028875,-1,500
1775256240.2029297,-1,500
1775256240.2029743,-1,500
1775256240.2030175,-1,500
1775256240.2030602,-1,500
1775256240.2031028,-1,500
1775256240.2031472,-1,500
1775256240.2032046,-1,500
1775256240.2032485,-1,500
1775256240.2032912,-1,500
1775256240.2033339,-1,500
1775256240.2033758,-1,500
1775256240.2034178,-1,500
1775256240.203459,-1,500
1775256240.2034988,-1,500
1775256240.203659,-1,500
1775256241.3543744,-1,500
1775256241.3544436,-1,500
1775256241.3544955,-1,500
1775256241.3545423,-1,500
1775256241.3545885,-1,500
1775256241.3546345,-1,500
1775256241.3546793,-1,500
1775256241.3547242,-1,500
1775256241.3547668,-1,500
1775256241.35481,-1,500
1775256241.3548532,-1,500
1775256241.3548973,-1,500
1775256241.354939,-1,500
1775256241.3549807,-1,500
1775256241.3550236,-1,500
1775256241.355066,-1,500
1775256241.3551078,-1,500
1775256241.3551495,-1,500
1775256241.3552113,-1,500
1775256241.3552554,-1,500
1775256241.355299,-1,500
1775256241.3553398,-1,500
1775256241.3553793,-1,500
1775256241.3554215,-1,500
1775256241.3554616,-1,500
1775256241.355502,-1,500
1775256241.3555515,-1,500
1775256241.3555958,-1,500
1775256241.3556368,-1,500
1775256241.355677,-1,500
1775256241.3557167,-1,500
1775256241.355861,-1,500
1775256242.5080545,-1,500
1775256242.5081265,-1,500
1775256242.5081966,-1,500
1775256242.5082624,-1,500
1775256242.5083132,-1,500
1775256242.5083575,-1,500
1775256242.5084043,-1,500
1775256242.50845,-1,500
1775256242.5084949,-1,500
1775256242.508538,-1,500
1775256242.508582,-1,500
1775256242.5087266,-1,500
1775256242.5088162,-1,500
1775256242.508865,-1,500
1775256242.5089104,-1,500
1775256242.5089555,-1,500
1775256242.5089974,-1,500
1775256242.509042,-1,500
1775256242.509091,-1,500
1775256242.509134,-1,500
1775256242.5106363,-1,500
1775256242.5106926,-1,500
1775256242.5107388,-1,500
1775256242.5107794,-1,500
1775256242.51082,-1,500
1775256242.5108612,-1,500
1775256242.5109003,-1,500
1775256242.5109386,-1,500
1775256242.5109763,-1,500
1775256242.5110128,-1,500
1775256242.5111148,-1,500
1775256242.5111723,-1,500
1775256243.6737654,-1,500
1775256243.673834,-1,500
1775256243.673885,-1,500
1775256243.6739328,-1,500
1775256243.6739793,-1,500
1775256243.6740267,-1,500
1775256243.6740713,-1,500
1775256243.6741152,-1,500
1775256243.6741817,-1,500
1775256243.674232,-1,500
1775256243.6742764,-1,500
1775256243.6743183,-1,500
1775256243.6743627,-1,500
1775256243.674406,-1,500
1775256243.67445,-1,500
1775256243.6744938,-1,500
1775256243.6745362,-1,500
1775256243.674579,-1,500
1775256243.6746204,-1,500
1775256243.6746612,-1,500
1775256243.6747024,-1,500
1775256243.6748278,-1,500
1775256243.6748736,-1,500
1775256243.674918,-1,500
1775256243.6749623,-1,500
1775256243.6750057,-1,500
1775256243.6750486,-1,500
1775256243.6750932,-1,500
1775256243.6751363,-1,500
1775256243.6751938,-1,500
1775256243.6752381,-1,500
1775256243.675405,-1,500
1775256244.8286443,-1,500
1775256244.828714,-1,500
1775256244.8287668,-1,500
1775256244.8288147,-1,500
1775256244.8288612,-1,500
1775256244.8289073,-1,500
1775256244.828953,-1,500
1775256244.828998,-1,500
1775256244.8290424,-1,500
1775256244.829085,-1,500
1775256244.829128,-1,500
1775256244.829198,-1,500
1775256244.8292468,-1,500
1775256244.8292916,-1,500
1775256244.8293355,-1,500
1775256244.8293781,-1,500
1775256244.829421,-1,500
1775256244.829463,-1,500
1775256244.8295045,-1,500
1775256244.8295457,-1,500
1775256244.8295877,-1,500
1775256244.8296294,-1,500
1775256244.8296716,-1,500
1775256244.8297145,-1,500
1775256244.8297553,-1,500
1775256244.8297963,-1,500
1775256244.8298364,-1,500
1775256244.8298752,-1,500
1775256244.8299146,-1,500
1775256244.8299534,-1,500
1775256244.8299918,-1,500
1775256244.8301678,-1,500
1775256245.9928966,-1,500
1775256245.9929626,-1,500
1775256245.993015,-1,500
1775256245.9930613,-1,500
1775256245.9931061,-1,500
1775256245.993149,-1,500
1775256245.9932208,-1,500
1775256245.9932666,-1,500
1775256245.993311,-1,500
1775256245.9933562,-1,500
1775256245.9933996,-1,500
1775256245.9934416,-1,500
1775256245.993486,-1,500
1775256245.993529,-1,500
1775256245.9935737,-1,500
1775256245.993633,-1,500
1775256245.993684,-1,500
1775256245.9937296,-1,500
1775256245.993773,-1,500
1775256245.993817,-1,500
1775256245.9938624,-1,500
1775256245.9939067,-1,500
1775256245.9939513,-1,500
1775256245.9939952,-1,500
1775256245.9940383,-1,500
1775256245.9940817,-1,500
1775256245.994126,-1,500
1775256245.9941819,-1,500
1775256245.9942272,-1,500
1775256245.9942706,-1,500
1775256245.9943137,-1,500
1775256245.9944773,-1,500
1775256247.1602616,-1,500
1775256247.1603346,-1,500
1775256247.1603875,-1,500
1775256247.1604373,-1,500
1775256247.160483,-1,500
1775256247.16053,-1,500
1775256247.1605747,-1,500
1775256247.1606183,-1,500
1775256247.1606622,-1,500
1775256247.1607068,-1,500
1775256247.160751,-1,500
1775256247.1607947,-1,500
1775256247.1608372,-1,500
1775256247.1608796,-1,500
1775256247.1609218,-1,500
1775256247.1609654,-1,500
1775256247.1610081,-1,500
1775256247.1610506,-1,500
1775256247.161094,-1,500
1775256247.161136,-1,500
1775256247.161202,-1,500
1775256247.161249,-1,500
1775256247.1612916,-1,500
