timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body
0.282907,cv_resnet_graypulse_c16_00000024,601235,graypulse,sp26-cs525-0605,200,160.212,16.488,
0.301456,cv_resnet_graypulse_c16_00000025,602703,graypulse,sp26-cs525-0605,200,173.391,24.425,
0.31033,cv_resnet_graypulse_c16_00000026,601224,graypulse,sp26-cs525-0608,200,145.076,15.943,
0.330849,cv_resnet_graypulse_c16_00000027,606150,graypulse,sp26-cs525-0612,200,162.996,19.084,
0.334845,cv_resnet_graypulse_c16_00000028,604928,graypulse,sp26-cs525-0605,200,174.619,18.287,
0.359211,cv_resnet_graypulse_c16_00000029,603890,graypulse,sp26-cs525-0613,200,174.604,17.835,
0.395538,cv_resnet_graypulse_c16_00000030,603294,graypulse,sp26-cs525-0608,200,152.314,15.915,
0.400961,cv_resnet_graypulse_c16_00000031,603664,graypulse,sp26-cs525-0615,200,141.06,17.144,
0.406072,cv_resnet_graypulse_c16_00000032,603301,graypulse,sp26-cs525-0618,200,171.245,18.839,
0.446136,cv_resnet_graypulse_c16_00000033,602602,graypulse,sp26-cs525-0613,200,163.216,19.94,
0.45091,cv_resnet_graypulse_c16_00000034,604159,graypulse,sp26-cs525-0612,200,154.462,19.873,
0.460507,cv_resnet_graypulse_c16_00000035,602532,graypulse,sp26-cs525-0606,200,171.919,19.102,
0.466816,cv_resnet_graypulse_c16_00000036,603967,graypulse,sp26-cs525-0613,200,138.448,13.269,
0.480334,cv_resnet_graypulse_c16_00000037,605793,graypulse,sp26-cs525-0605,200,146.537,19.451,
0.520582,cv_resnet_graypulse_c16_00000038,604324,graypulse,sp26-cs525-0607,200,144.689,20.663,
0.525037,cv_resnet_graypulse_c16_00000039,604611,graypulse,sp26-cs525-0617,200,167.668,18.314,
0.526379,cv_resnet_graypulse_c16_00000040,601998,graypulse,sp26-cs525-0612,200,149.293,23.316,
0.532796,cv_resnet_graypulse_c16_00000041,602812,graypulse,sp26-cs525-0607,200,153.91,16.545,
0.559582,cv_resnet_graypulse_c16_00000042,603332,graypulse,sp26-cs525-0609,200,131.335,16.016,
0.574401,cv_resnet_graypulse_c16_00000043,602160,graypulse,sp26-cs525-0615,200,130.699,16.75,
0.617267,cv_resnet_graypulse_c16_00000044,602717,graypulse,sp26-cs525-0608,200,171.028,16.123,
0.623855,cv_resnet_graypulse_c16_00000045,604933,graypulse,sp26-cs525-0615,200,169.863,22.601,
0.624805,cv_resnet_graypulse_c16_00000046,603583,graypulse,sp26-cs525-0618,200,179.711,17.697,
0.629712,cv_resnet_graypulse_c16_00000047,602783,graypulse,sp26-cs525-0617,200,158.99,19.391,
0.64016,cv_resnet_graypulse_c16_00000048,605486,graypulse,sp26-cs525-0609,200,179.257,20.731,
0.653167,cv_resnet_graypulse_c16_00000049,606269,graypulse,sp26-cs525-0609,200,181.775,21.321,
0.677205,cv_resnet_graypulse_c16_00000050,603531,graypulse,sp26-cs525-0615,200,155.136,18.317,
0.683242,cv_resnet_graypulse_c16_00000051,600616,graypulse,sp26-cs525-0619,200,159.022,14.219,
0.690802,cv_resnet_graypulse_c16_00000052,604017,graypulse,sp26-cs525-0608,200,154.065,15.736,
0.702184,cv_resnet_graypulse_c16_00000053,600633,graypulse,sp26-cs525-0612,200,152.647,17.365,
0.705621,cv_resnet_graypulse_c16_00000054,604040,graypulse,sp26-cs525-0614,200,149.708,15.462,
0.714516,cv_resnet_graypulse_c16_00000055,604806,graypulse,sp26-cs525-0608,200,146.997,17.325,
0.755423,cv_resnet_graypulse_c16_00000056,604498,graypulse,sp26-cs525-0612,200,173.839,22.303,
0.766394,cv_resnet_graypulse_c16_00000057,605373,graypulse,sp26-cs525-0618,200,151.523,12.801,
0.797635,cv_resnet_graypulse_c16_00000058,603381,graypulse,sp26-cs525-0606,200,172.427,15.883,
0.797962,cv_resnet_graypulse_c16_00000059,602533,graypulse,sp26-cs525-0605,200,139.384,15.487,
0.816292,cv_resnet_graypulse_c16_00000060,602477,graypulse,sp26-cs525-0618,200,160.099,15.111,
0.822483,cv_resnet_graypulse_c16_00000061,602200,graypulse,sp26-cs525-0609,200,138.08,20.692,
0.850723,cv_resnet_graypulse_c16_00000062,603614,graypulse,sp26-cs525-0607,200,163.381,17.279,
0.856949,cv_resnet_graypulse_c16_00000063,603471,graypulse,sp26-cs525-0609,200,160.4,16.047,
0.873139,cv_resnet_graypulse_c16_00000064,601976,graypulse,sp26-cs525-0615,200,138.511,17.004,
0.874481,cv_resnet_graypulse_c16_00000065,603345,graypulse,sp26-cs525-0619,200,153.0,15.517,
0.888365,cv_resnet_graypulse_c16_00000066,603839,graypulse,sp26-cs525-0615,200,173.325,22.764,
0.892364,cv_resnet_graypulse_c16_00000067,603635,graypulse,sp26-cs525-0614,200,171.808,19.999,
0.900157,cv_resnet_graypulse_c16_00000068,603524,graypulse,sp26-cs525-0615,200,151.99,16.828,
0.910466,cv_resnet_graypulse_c16_00000069,603102,graypulse,sp26-cs525-0607,200,157.77,15.268,
0.918128,cv_resnet_graypulse_c16_00000070,602422,graypulse,sp26-cs525-0612,200,154.796,13.393,
0.928456,cv_resnet_graypulse_c16_00000071,605122,graypulse,sp26-cs525-0609,200,163.453,18.682,
0.936224,cv_resnet_graypulse_c16_00000072,602188,graypulse,sp26-cs525-0609,200,161.974,18.984,
0.956163,cv_resnet_graypulse_c16_00000073,604251,graypulse,sp26-cs525-0615,200,171.622,22.693,
0.964874,cv_resnet_graypulse_c16_00000074,604157,graypulse,sp26-cs525-0618,200,174.764,16.034,
0.978632,cv_resnet_graypulse_c16_00000075,604343,graypulse,sp26-cs525-0614,200,163.83,19.181,
0.990807,cv_resnet_graypulse_c16_00000076,604435,graypulse,sp26-cs525-0608,200,146.263,16.475,
1.028954,cv_resnet_graypulse_c16_00000077,603161,graypulse,sp26-cs525-0612,200,137.68,15.601,
1.03033,cv_resnet_graypulse_c16_00000078,604556,graypulse,sp26-cs525-0614,200,164.756,21.13,
1.032185,cv_resnet_graypulse_c16_00000079,604456,graypulse,sp26-cs525-0618,200,137.135,20.465,
1.039313,cv_resnet_graypulse_c16_00000080,605699,graypulse,sp26-cs525-0605,200,161.166,20.762,
1.057227,cv_resnet_graypulse_c16_00000081,604371,graypulse,sp26-cs525-0613,200,157.653,15.784,
1.059751,cv_resnet_graypulse_c16_00000082,602842,graypulse,sp26-cs525-0606,200,154.791,15.754,
1.090682,cv_resnet_graypulse_c16_00000083,604934,graypulse,sp26-cs525-0608,200,156.988,15.652,
1.099625,cv_resnet_graypulse_c16_00000084,604754,graypulse,sp26-cs525-0606,200,161.442,21.545,
1.10605,cv_resnet_graypulse_c16_00000085,602186,graypulse,sp26-cs525-0607,200,159.192,13.812,
1.106128,cv_resnet_graypulse_c16_00000086,603133,graypulse,sp26-cs525-0618,200,147.689,25.237,
1.120295,cv_resnet_graypulse_c16_00000087,604375,graypulse,sp26-cs525-0615,200,145.515,22.006,
1.121381,cv_resnet_graypulse_c16_00000088,603815,graypulse,sp26-cs525-0618,200,153.213,20.945,
1.128566,cv_resnet_graypulse_c16_00000089,604740,graypulse,sp26-cs525-0612,200,129.014,19.112,
1.139602,cv_resnet_graypulse_c16_00000090,603515,graypulse,sp26-cs525-0613,200,144.272,19.891,
1.139761,cv_resnet_graypulse_c16_00000091,604317,graypulse,sp26-cs525-0606,200,143.286,13.661,
1.141435,cv_resnet_graypulse_c16_00000092,602802,graypulse,sp26-cs525-0614,200,164.43,12.9,
1.144548,cv_resnet_graypulse_c16_00000093,601122,graypulse,sp26-cs525-0606,200,140.539,15.896,
1.153026,cv_resnet_graypulse_c16_00000094,604141,graypulse,sp26-cs525-0615,200,155.789,16.844,
1.205622,cv_resnet_graypulse_c16_00000095,603195,graypulse,sp26-cs525-0614,200,179.574,24.923,
1.224765,cv_resnet_graypulse_c16_00000096,604987,graypulse,sp26-cs525-0618,200,149.331,18.516,
1.231684,cv_resnet_graypulse_c16_00000097,604692,graypulse,sp26-cs525-0614,200,143.343,17.051,
1.233679,cv_resnet_graypulse_c16_00000098,602124,graypulse,sp26-cs525-0615,200,155.372,15.33,
1.247673,cv_resnet_graypulse_c16_00000099,602482,graypulse,sp26-cs525-0607,200,161.473,20.632,
1.249121,cv_resnet_graypulse_c16_00000100,604648,graypulse,sp26-cs525-0606,200,160.675,21.998,
1.272679,cv_resnet_graypulse_c16_00000101,602391,graypulse,sp26-cs525-0612,200,174.868,17.284,
1.278171,cv_resnet_graypulse_c16_00000102,604202,graypulse,sp26-cs525-0614,200,147.428,26.024,
1.279322,cv_resnet_graypulse_c16_00000103,602098,graypulse,sp26-cs525-0606,200,166.993,15.286,
1.290393,cv_resnet_graypulse_c16_00000104,603013,graypulse,sp26-cs525-0619,200,151.516,23.019,
1.308938,cv_resnet_graypulse_c16_00000105,603841,graypulse,sp26-cs525-0617,200,142.02,12.924,
1.310981,cv_resnet_graypulse_c16_00000106,603312,graypulse,sp26-cs525-0619,200,188.104,13.31,
1.315881,cv_resnet_graypulse_c16_00000107,603062,graypulse,sp26-cs525-0612,200,160.33,15.065,
1.318802,cv_resnet_graypulse_c16_00000108,603691,graypulse,sp26-cs525-0607,200,159.867,17.494,
1.327935,cv_resnet_graypulse_c16_00000109,603052,graypulse,sp26-cs525-0607,200,163.438,18.06,
1.336117,cv_resnet_graypulse_c16_00000110,603908,graypulse,sp26-cs525-0613,200,150.664,18.262,
1.338972,cv_resnet_graypulse_c16_00000111,605100,graypulse,sp26-cs525-0618,200,170.366,18.443,
1.362948,cv_resnet_graypulse_c16_00000112,602722,graypulse,sp26-cs525-0607,200,191.604,20.241,
1.390123,cv_resnet_graypulse_c16_00000113,601567,graypulse,sp26-cs525-0605,200,133.661,13.402,
1.390408,cv_resnet_graypulse_c16_00000114,601891,graypulse,sp26-cs525-0617,200,168.273,18.528,
1.390672,cv_resnet_graypulse_c16_00000115,603801,graypulse,sp26-cs525-0617,200,150.558,14.047,
1.400964,cv_resnet_graypulse_c16_00000116,602242,graypulse,sp26-cs525-0612,200,146.751,17.246,
1.404591,cv_resnet_graypulse_c16_00000117,602973,graypulse,sp26-cs525-0614,200,135.819,16.767,
1.424935,cv_resnet_graypulse_c16_00000118,601885,graypulse,sp26-cs525-0615,200,184.67,22.562,
1.427219,cv_resnet_graypulse_c16_00000119,603455,graypulse,sp26-cs525-0607,200,178.711,12.785,
1.448683,cv_resnet_graypulse_c16_00000120,603429,graypulse,sp26-cs525-0608,200,135.129,18.633,
1.457357,cv_resnet_graypulse_c16_00000121,604858,graypulse,sp26-cs525-0613,200,152.146,19.435,
1.458196,cv_resnet_graypulse_c16_00000122,602728,graypulse,sp26-cs525-0607,200,170.117,24.488,
1.459951,cv_resnet_graypulse_c16_00000123,603626,graypulse,sp26-cs525-0615,200,160.697,21.836,
1.460704,cv_resnet_graypulse_c16_00000124,602467,graypulse,sp26-cs525-0608,200,150.086,18.285,
1.461769,cv_resnet_graypulse_c16_00000125,603553,graypulse,sp26-cs525-0612,200,169.001,17.224,
1.465469,cv_resnet_graypulse_c16_00000126,602987,graypulse,sp26-cs525-0618,200,165.961,14.444,
1.47181,cv_resnet_graypulse_c16_00000127,602740,graypulse,sp26-cs525-0605,200,149.821,15.854,
1.47707,cv_resnet_graypulse_c16_00000128,602476,graypulse,sp26-cs525-0612,200,174.981,22.038,
1.483002,cv_resnet_graypulse_c16_00000129,601587,graypulse,sp26-cs525-0614,200,154.628,14.957,
1.483134,cv_resnet_graypulse_c16_00000130,602453,graypulse,sp26-cs525-0619,200,161.049,20.387,
1.516292,cv_resnet_graypulse_c16_00000131,603702,graypulse,sp26-cs525-0614,200,149.565,19.99,
1.545103,cv_resnet_graypulse_c16_00000132,603723,graypulse,sp26-cs525-0609,200,136.506,13.209,
1.549718,cv_resnet_graypulse_c16_00000133,605759,graypulse,sp26-cs525-0613,200,166.922,16.828,
1.55212,cv_resnet_graypulse_c16_00000134,602576,graypulse,sp26-cs525-0617,200,145.339,14.187,
1.567956,cv_resnet_graypulse_c16_00000135,603788,graypulse,sp26-cs525-0614,200,188.206,22.998,
1.571869,cv_resnet_graypulse_c16_00000136,603750,graypulse,sp26-cs525-0608,200,152.968,14.256,
1.572164,cv_resnet_graypulse_c16_00000137,600972,graypulse,sp26-cs525-0606,200,181.932,23.281,
1.575801,cv_resnet_graypulse_c16_00000138,603209,graypulse,sp26-cs525-0608,200,148.754,11.062,
1.579456,cv_resnet_graypulse_c16_00000139,603788,graypulse,sp26-cs525-0605,200,148.329,15.593,
1.587083,cv_resnet_graypulse_c16_00000140,603396,graypulse,sp26-cs525-0615,200,148.904,17.815,
1.590271,cv_resnet_graypulse_c16_00000141,604012,graypulse,sp26-cs525-0615,200,165.365,9.614,
1.591021,cv_resnet_graypulse_c16_00000142,601068,graypulse,sp26-cs525-0608,200,147.326,10.573,
1.594371,cv_resnet_graypulse_c16_00000143,604115,graypulse,sp26-cs525-0606,200,144.149,22.059,
1.622119,cv_resnet_graypulse_c16_00000144,603290,graypulse,sp26-cs525-0618,200,156.836,22.696,
1.625807,cv_resnet_graypulse_c16_00000145,604254,graypulse,sp26-cs525-0618,200,148.805,17.454,
1.645117,cv_resnet_graypulse_c16_00000146,601934,graypulse,sp26-cs525-0605,200,156.348,19.15,
1.661609,cv_resnet_graypulse_c16_00000147,603313,graypulse,sp26-cs525-0607,200,162.452,12.608,
1.661984,cv_resnet_graypulse_c16_00000148,603867,graypulse,sp26-cs525-0607,200,176.77,21.77,
1.669911,cv_resnet_graypulse_c16_00000149,602451,graypulse,sp26-cs525-0617,200,150.884,18.355,
1.672786,cv_resnet_graypulse_c16_00000150,603481,graypulse,sp26-cs525-0614,200,158.378,14.487,
1.682646,cv_resnet_graypulse_c16_00000151,603385,graypulse,sp26-cs525-0617,200,134.68,19.408,
1.703936,cv_resnet_graypulse_c16_00000152,605064,graypulse,sp26-cs525-0614,200,166.452,21.131,
1.713024,cv_resnet_graypulse_c16_00000153,602585,graypulse,sp26-cs525-0609,200,156.291,16.151,
1.713173,cv_resnet_graypulse_c16_00000154,604023,graypulse,sp26-cs525-0618,200,175.552,13.769,
1.735011,cv_resnet_graypulse_c16_00000155,602909,graypulse,sp26-cs525-0605,200,147.526,13.457,
1.735069,cv_resnet_graypulse_c16_00000156,603358,graypulse,sp26-cs525-0619,200,154.266,15.547,
1.746265,cv_resnet_graypulse_c16_00000157,606333,graypulse,sp26-cs525-0612,200,148.77,11.542,
1.760475,cv_resnet_graypulse_c16_00000158,603783,graypulse,sp26-cs525-0615,200,150.776,15.177,
1.76896,cv_resnet_graypulse_c16_00000159,603809,graypulse,sp26-cs525-0607,200,162.443,16.504,
1.769735,cv_resnet_graypulse_c16_00000160,604330,graypulse,sp26-cs525-0613,200,130.315,15.272,
1.777823,cv_resnet_graypulse_c16_00000161,601942,graypulse,sp26-cs525-0612,200,132.617,11.514,
1.797436,cv_resnet_graypulse_c16_00000162,604784,graypulse,sp26-cs525-0617,200,174.048,23.082,
1.82686,cv_resnet_graypulse_c16_00000163,600157,graypulse,sp26-cs525-0613,200,156.839,23.712,
1.83656,cv_resnet_graypulse_c16_00000164,604828,graypulse,sp26-cs525-0614,200,136.343,10.551,
1.844027,cv_resnet_graypulse_c16_00000165,601391,graypulse,sp26-cs525-0606,200,186.949,22.162,
1.848983,cv_resnet_graypulse_c16_00000166,602844,graypulse,sp26-cs525-0608,200,157.663,17.636,
1.864443,cv_resnet_graypulse_c16_00000167,600563,graypulse,sp26-cs525-0619,200,172.792,20.038,
1.871622,cv_resnet_graypulse_c16_00000168,603782,graypulse,sp26-cs525-0606,200,150.158,15.246,
1.875824,cv_resnet_graypulse_c16_00000169,605071,graypulse,sp26-cs525-0613,200,146.249,18.772,
1.88703,cv_resnet_graypulse_c16_00000170,606571,graypulse,sp26-cs525-0617,200,164.59,17.87,
1.887256,cv_resnet_graypulse_c16_00000171,602332,graypulse,sp26-cs525-0612,200,153.183,18.488,
1.908097,cv_resnet_graypulse_c16_00000172,604848,graypulse,sp26-cs525-0614,200,155.69,16.696,
1.910369,cv_resnet_graypulse_c16_00000173,603518,graypulse,sp26-cs525-0605,200,158.555,19.536,
1.910572,cv_resnet_graypulse_c16_00000174,604824,graypulse,sp26-cs525-0618,200,169.968,14.823,
1.925544,cv_resnet_graypulse_c16_00000175,603469,graypulse,sp26-cs525-0618,200,147.338,20.41,
1.931156,cv_resnet_graypulse_c16_00000176,605592,graypulse,sp26-cs525-0605,200,152.448,14.659,
1.933977,cv_resnet_graypulse_c16_00000177,605094,graypulse,sp26-cs525-0612,200,162.217,22.978,
1.936879,cv_resnet_graypulse_c16_00000178,603033,graypulse,sp26-cs525-0614,200,172.335,24.604,
1.953916,cv_resnet_graypulse_c16_00000179,602607,graypulse,sp26-cs525-0613,200,145.782,18.012,
1.96083,cv_resnet_graypulse_c16_00000180,602281,graypulse,sp26-cs525-0618,200,147.649,18.647,
1.985504,cv_resnet_graypulse_c16_00000181,603069,graypulse,sp26-cs525-0613,200,154.212,17.826,
1.995775,cv_resnet_graypulse_c16_00000182,604782,graypulse,sp26-cs525-0614,200,162.293,20.819,
2.000911,cv_resnet_graypulse_c16_00000183,603660,graypulse,sp26-cs525-0618,200,149.42,11.003,
2.007198,cv_resnet_graypulse_c16_00000184,601894,graypulse,sp26-cs525-0613,200,168.462,25.344,
2.011498,cv_resnet_graypulse_c16_00000185,602253,graypulse,sp26-cs525-0615,200,152.211,20.892,
2.024982,cv_resnet_graypulse_c16_00000186,604865,graypulse,sp26-cs525-0618,200,158.119,15.561,
2.028581,cv_resnet_graypulse_c16_00000187,602483,graypulse,sp26-cs525-0614,200,140.206,23.724,
2.063895,cv_resnet_graypulse_c16_00000188,604171,graypulse,sp26-cs525-0618,200,154.215,15.587,
2.069165,cv_resnet_graypulse_c16_00000189,602948,graypulse,sp26-cs525-0617,200,141.572,16.013,
2.070216,cv_resnet_graypulse_c16_00000190,605997,graypulse,sp26-cs525-0606,200,156.855,18.579,
2.126879,cv_resnet_graypulse_c16_00000191,606799,graypulse,sp26-cs525-0612,200,157.023,15.108,
2.222749,cv_resnet_graypulse_c16_00000192,603212,graypulse,sp26-cs525-0617,200,153.709,18.265,
2.225941,cv_resnet_graypulse_c16_00000193,604516,graypulse,sp26-cs525-0606,200,125.998,14.138,
2.236771,cv_resnet_graypulse_c16_00000194,604179,graypulse,sp26-cs525-0608,200,157.517,15.664,
2.249303,cv_resnet_graypulse_c16_00000195,604285,graypulse,sp26-cs525-0613,200,159.829,17.248,
2.24958,cv_resnet_graypulse_c16_00000196,603657,graypulse,sp26-cs525-0606,200,152.931,21.236,
2.272562,cv_resnet_graypulse_c16_00000197,605049,graypulse,sp26-cs525-0613,200,171.219,14.828,
2.282448,cv_resnet_graypulse_c16_00000198,604117,graypulse,sp26-cs525-0607,200,177.74,18.174,
2.283112,cv_resnet_graypulse_c16_00000199,601635,graypulse,sp26-cs525-0607,200,144.601,21.18,
2.284355,cv_resnet_graypulse_c16_00000200,603994,graypulse,sp26-cs525-0615,200,153.86,14.742,
2.289615,cv_resnet_graypulse_c16_00000201,605005,graypulse,sp26-cs525-0613,200,141.894,16.971,
2.315094,cv_resnet_graypulse_c16_00000202,603050,graypulse,sp26-cs525-0619,200,155.314,12.676,
2.319635,cv_resnet_graypulse_c16_00000203,604001,graypulse,sp26-cs525-0608,200,163.457,18.306,
2.321349,cv_resnet_graypulse_c16_00000204,603234,graypulse,sp26-cs525-0613,200,160.723,21.423,
2.335739,cv_resnet_graypulse_c16_00000205,604402,graypulse,sp26-cs525-0612,200,160.602,23.876,
2.341865,cv_resnet_graypulse_c16_00000206,600538,graypulse,sp26-cs525-0613,200,159.804,15.148,
2.342688,cv_resnet_graypulse_c16_00000207,603487,graypulse,sp26-cs525-0615,200,166.641,20.407,
2.362102,cv_resnet_graypulse_c16_00000208,601567,graypulse,sp26-cs525-0615,200,166.062,20.528,
2.365752,cv_resnet_graypulse_c16_00000209,602188,graypulse,sp26-cs525-0614,200,139.545,19.802,
2.372803,cv_resnet_graypulse_c16_00000210,604455,graypulse,sp26-cs525-0618,200,170.285,17.498,
2.394545,cv_resnet_graypulse_c16_00000211,603439,graypulse,sp26-cs525-0617,200,139.33,14.635,
2.399415,cv_resnet_graypulse_c16_00000212,601812,graypulse,sp26-cs525-0618,200,150.764,13.563,
2.416314,cv_resnet_graypulse_c16_00000213,603459,graypulse,sp26-cs525-0615,200,132.517,17.75,
2.43593,cv_resnet_graypulse_c16_00000214,602125,graypulse,sp26-cs525-0613,200,152.285,16.529,
2.439646,cv_resnet_graypulse_c16_00000215,602329,graypulse,sp26-cs525-0613,200,160.504,22.454,
2.441071,cv_resnet_graypulse_c16_00000216,603601,graypulse,sp26-cs525-0614,200,144.982,15.69,
2.441241,cv_resnet_graypulse_c16_00000217,602614,graypulse,sp26-cs525-0619,200,183.607,14.921,
2.449416,cv_resnet_graypulse_c16_00000218,602387,graypulse,sp26-cs525-0607,200,155.565,14.849,
2.45006,cv_resnet_graypulse_c16_00000219,602626,graypulse,sp26-cs525-0605,200,174.079,21.03,
2.463753,cv_resnet_graypulse_c16_00000220,604790,graypulse,sp26-cs525-0612,200,142.245,18.901,
2.465094,cv_resnet_graypulse_c16_00000221,603440,graypulse,sp26-cs525-0619,200,181.86,13.448,
2.467461,cv_resnet_graypulse_c16_00000222,603471,graypulse,sp26-cs525-0615,200,162.199,15.778,
2.472579,cv_resnet_graypulse_c16_00000223,602679,graypulse,sp26-cs525-0617,200,169.574,18.277,
2.476199,cv_resnet_graypulse_c16_00000224,602823,graypulse,sp26-cs525-0606,200,154.699,19.049,
2.499045,cv_resnet_graypulse_c16_00000225,602406,graypulse,sp26-cs525-0619,200,177.042,16.348,
2.517024,cv_resnet_graypulse_c16_00000226,603933,graypulse,sp26-cs525-0609,200,143.282,18.546,
2.521152,cv_resnet_graypulse_c16_00000227,603638,graypulse,sp26-cs525-0608,200,157.826,14.644,
2.523316,cv_resnet_graypulse_c16_00000228,602571,graypulse,sp26-cs525-0606,200,157.65,17.651,
2.531037,cv_resnet_graypulse_c16_00000229,604371,graypulse,sp26-cs525-0607,200,146.984,14.942,
2.547386,cv_resnet_graypulse_c16_00000230,604673,graypulse,sp26-cs525-0607,200,180.437,26.174,
2.551656,cv_resnet_graypulse_c16_00000231,603975,graypulse,sp26-cs525-0619,200,184.673,19.885,
2.551699,cv_resnet_graypulse_c16_00000232,602057,graypulse,sp26-cs525-0619,200,165.754,17.826,
2.571326,cv_resnet_graypulse_c16_00000233,603407,graypulse,sp26-cs525-0614,200,142.974,19.062,
2.575019,cv_resnet_graypulse_c16_00000234,605744,graypulse,sp26-cs525-0618,200,154.972,17.943,
2.576467,cv_resnet_graypulse_c16_00000235,601134,graypulse,sp26-cs525-0615,200,158.844,15.183,
2.580934,cv_resnet_graypulse_c16_00000236,602291,graypulse,sp26-cs525-0615,200,167.41,12.873,
2.587542,cv_resnet_graypulse_c16_00000237,601808,graypulse,sp26-cs525-0605,200,165.753,18.369,
2.599317,cv_resnet_graypulse_c16_00000238,604608,graypulse,sp26-cs525-0605,200,167.743,16.655,
2.606614,cv_resnet_graypulse_c16_00000239,603916,graypulse,sp26-cs525-0613,200,146.531,12.286,
2.614988,cv_resnet_graypulse_c16_00000240,603789,graypulse,sp26-cs525-0614,200,131.357,15.931,
2.626348,cv_resnet_graypulse_c16_00000241,603908,graypulse,sp26-cs525-0606,200,149.441,12.301,
2.649838,cv_resnet_graypulse_c16_00000242,603455,graypulse,sp26-cs525-0606,200,156.441,21.983,
2.654386,cv_resnet_graypulse_c16_00000243,600634,graypulse,sp26-cs525-0608,200,156.816,19.719,
2.655839,cv_resnet_graypulse_c16_00000244,603668,graypulse,sp26-cs525-0609,200,179.907,20.164,
2.698571,cv_resnet_graypulse_c16_00000245,602335,graypulse,sp26-cs525-0617,200,141.713,19.252,
2.745244,cv_resnet_graypulse_c16_00000246,602963,graypulse,sp26-cs525-0608,200,146.538,14.406,
2.751408,cv_resnet_graypulse_c16_00000247,604089,graypulse,sp26-cs525-0617,200,154.187,14.272,
2.759012,cv_resnet_graypulse_c16_00000248,603052,graypulse,sp26-cs525-0617,200,129.891,19.224,
2.764781,cv_resnet_graypulse_c16_00000249,603230,graypulse,sp26-cs525-0614,200,145.308,21.961,
2.769655,cv_resnet_graypulse_c16_00000250,602800,graypulse,sp26-cs525-0613,200,131.597,11.521,
2.775429,cv_resnet_graypulse_c16_00000251,602849,graypulse,sp26-cs525-0608,200,149.754,8.69,
2.781964,cv_resnet_graypulse_c16_00000252,605276,graypulse,sp26-cs525-0605,200,164.287,21.085,
2.782421,cv_resnet_graypulse_c16_00000253,602272,graypulse,sp26-cs525-0614,200,147.517,16.648,
2.790987,cv_resnet_graypulse_c16_00000254,602450,graypulse,sp26-cs525-0608,200,141.371,17.705,
2.798459,cv_resnet_graypulse_c16_00000255,602323,graypulse,sp26-cs525-0617,200,152.961,15.427,
2.80866,cv_resnet_graypulse_c16_00000256,604650,graypulse,sp26-cs525-0614,200,159.377,17.284,
2.810214,cv_resnet_graypulse_c16_00000257,603590,graypulse,sp26-cs525-0609,200,163.133,24.743,
