timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body
0.066816,nlp_mobilebert_graypulse_c32_00000044,2162,graypulse,sp26-cs525-0607,200,51.31,6.818,
0.067865,nlp_mobilebert_graypulse_c32_00000045,2275,graypulse,sp26-cs525-0617,200,47.943,6.012,
0.070148,nlp_mobilebert_graypulse_c32_00000046,2188,graypulse,sp26-cs525-0614,200,42.507,6.086,
0.071007,nlp_mobilebert_graypulse_c32_00000047,2269,graypulse,sp26-cs525-0619,200,45.249,5.469,
0.071076,nlp_mobilebert_graypulse_c32_00000048,2241,graypulse,sp26-cs525-0606,200,41.724,6.628,
0.0726,nlp_mobilebert_graypulse_c32_00000049,2353,graypulse,sp26-cs525-0619,200,42.801,4.516,
0.074524,nlp_mobilebert_graypulse_c32_00000050,2255,graypulse,sp26-cs525-0615,200,48.34,4.541,
0.079201,nlp_mobilebert_graypulse_c32_00000051,2325,graypulse,sp26-cs525-0606,200,41.235,3.283,
0.079238,nlp_mobilebert_graypulse_c32_00000052,2190,graypulse,sp26-cs525-0608,200,44.943,5.423,
0.080825,nlp_mobilebert_graypulse_c32_00000053,2211,graypulse,sp26-cs525-0617,200,41.95,4.576,
0.080882,nlp_mobilebert_graypulse_c32_00000054,2294,graypulse,sp26-cs525-0612,200,36.916,5.432,
0.081353,nlp_mobilebert_graypulse_c32_00000055,2301,graypulse,sp26-cs525-0609,200,39.342,5.007,
0.08824,nlp_mobilebert_graypulse_c32_00000056,2368,graypulse,sp26-cs525-0617,200,45.306,3.607,
0.08843,nlp_mobilebert_graypulse_c32_00000057,2272,graypulse,sp26-cs525-0609,200,44.129,5.217,
0.088514,nlp_mobilebert_graypulse_c32_00000058,2113,graypulse,sp26-cs525-0617,200,49.878,5.249,
0.089013,nlp_mobilebert_graypulse_c32_00000059,2437,graypulse,sp26-cs525-0612,200,34.92,5.048,
0.089648,nlp_mobilebert_graypulse_c32_00000060,2184,graypulse,sp26-cs525-0618,200,44.852,4.471,
0.090214,nlp_mobilebert_graypulse_c32_00000061,2269,graypulse,sp26-cs525-0609,200,38.867,4.564,
0.093326,nlp_mobilebert_graypulse_c32_00000062,2117,graypulse,sp26-cs525-0618,200,56.135,6.054,
0.098058,nlp_mobilebert_graypulse_c32_00000063,2169,graypulse,sp26-cs525-0615,200,44.483,5.432,
0.09885,nlp_mobilebert_graypulse_c32_00000064,2390,graypulse,sp26-cs525-0609,200,43.762,4.178,
0.10032,nlp_mobilebert_graypulse_c32_00000065,2270,graypulse,sp26-cs525-0612,200,47.938,4.273,
0.100691,nlp_mobilebert_graypulse_c32_00000066,2223,graypulse,sp26-cs525-0613,200,45.205,3.417,
0.101027,nlp_mobilebert_graypulse_c32_00000067,2296,graypulse,sp26-cs525-0618,200,43.522,5.021,
0.103262,nlp_mobilebert_graypulse_c32_00000068,2299,graypulse,sp26-cs525-0613,200,37.51,5.202,
0.103418,nlp_mobilebert_graypulse_c32_00000069,2253,graypulse,sp26-cs525-0617,200,37.168,4.733,
0.104428,nlp_mobilebert_graypulse_c32_00000070,2289,graypulse,sp26-cs525-0614,200,49.88,6.083,
0.106464,nlp_mobilebert_graypulse_c32_00000071,2257,graypulse,sp26-cs525-0609,200,38.964,5.26,
0.106486,nlp_mobilebert_graypulse_c32_00000072,2263,graypulse,sp26-cs525-0608,200,42.794,5.582,
0.10736,nlp_mobilebert_graypulse_c32_00000073,2217,graypulse,sp26-cs525-0607,200,36.775,4.279,
0.107467,nlp_mobilebert_graypulse_c32_00000074,2204,graypulse,sp26-cs525-0612,200,44.941,4.083,
0.107632,nlp_mobilebert_graypulse_c32_00000075,2434,graypulse,sp26-cs525-0615,200,40.924,5.355,
0.109817,nlp_mobilebert_graypulse_c32_00000076,2189,graypulse,sp26-cs525-0613,200,42.625,5.615,
0.111898,nlp_mobilebert_graypulse_c32_00000077,2329,graypulse,sp26-cs525-0618,200,33.426,5.822,
0.113257,nlp_mobilebert_graypulse_c32_00000078,2312,graypulse,sp26-cs525-0613,200,37.835,5.521,
0.116336,nlp_mobilebert_graypulse_c32_00000079,2283,graypulse,sp26-cs525-0609,200,38.493,5.043,
0.116344,nlp_mobilebert_graypulse_c32_00000080,2221,graypulse,sp26-cs525-0613,200,45.872,4.591,
0.116409,nlp_mobilebert_graypulse_c32_00000081,2337,graypulse,sp26-cs525-0612,200,43.738,4.317,
0.117518,nlp_mobilebert_graypulse_c32_00000082,2116,graypulse,sp26-cs525-0605,200,37.296,3.202,
0.118481,nlp_mobilebert_graypulse_c32_00000083,2372,graypulse,sp26-cs525-0605,200,45.334,4.178,
0.120263,nlp_mobilebert_graypulse_c32_00000084,2352,graypulse,sp26-cs525-0617,200,34.877,4.841,
0.121327,nlp_mobilebert_graypulse_c32_00000085,2126,graypulse,sp26-cs525-0613,200,43.283,3.526,
0.121606,nlp_mobilebert_graypulse_c32_00000086,2333,graypulse,sp26-cs525-0615,200,44.534,4.41,
0.123119,nlp_mobilebert_graypulse_c32_00000087,2371,graypulse,sp26-cs525-0606,200,52.241,4.954,
0.124379,nlp_mobilebert_graypulse_c32_00000088,2207,graypulse,sp26-cs525-0618,200,43.647,2.702,
0.124707,nlp_mobilebert_graypulse_c32_00000089,2226,graypulse,sp26-cs525-0612,200,47.054,5.29,
0.12565,nlp_mobilebert_graypulse_c32_00000090,2319,graypulse,sp26-cs525-0605,200,47.316,6.021,
0.130329,nlp_mobilebert_graypulse_c32_00000091,2219,graypulse,sp26-cs525-0606,200,43.915,3.976,
0.131448,nlp_mobilebert_graypulse_c32_00000092,2169,graypulse,sp26-cs525-0606,200,33.002,5.147,
0.131614,nlp_mobilebert_graypulse_c32_00000093,2185,graypulse,sp26-cs525-0617,200,55.515,5.338,
0.132706,nlp_mobilebert_graypulse_c32_00000094,2186,graypulse,sp26-cs525-0619,200,37.246,4.917,
0.135095,nlp_mobilebert_graypulse_c32_00000095,2213,graypulse,sp26-cs525-0606,200,39.254,3.791,
0.137164,nlp_mobilebert_graypulse_c32_00000096,2286,graypulse,sp26-cs525-0617,200,36.264,3.746,
0.13752,nlp_mobilebert_graypulse_c32_00000097,2242,graypulse,sp26-cs525-0605,200,40.533,4.469,
0.138422,nlp_mobilebert_graypulse_c32_00000098,2259,graypulse,sp26-cs525-0612,200,35.049,4.815,
0.139275,nlp_mobilebert_graypulse_c32_00000099,2305,graypulse,sp26-cs525-0612,200,39.214,3.001,
0.140535,nlp_mobilebert_graypulse_c32_00000100,2278,graypulse,sp26-cs525-0609,200,46.097,4.333,
0.142695,nlp_mobilebert_graypulse_c32_00000101,2349,graypulse,sp26-cs525-0608,200,41.31,4.855,
0.143366,nlp_mobilebert_graypulse_c32_00000102,2130,graypulse,sp26-cs525-0607,200,48.481,5.641,
0.143598,nlp_mobilebert_graypulse_c32_00000103,2338,graypulse,sp26-cs525-0608,200,44.729,4.202,
0.143841,nlp_mobilebert_graypulse_c32_00000104,2212,graypulse,sp26-cs525-0605,200,48.831,4.954,
0.145164,nlp_mobilebert_graypulse_c32_00000105,2240,graypulse,sp26-cs525-0612,200,36.679,3.221,
0.145936,nlp_mobilebert_graypulse_c32_00000106,2388,graypulse,sp26-cs525-0609,200,48.134,5.956,
0.146914,nlp_mobilebert_graypulse_c32_00000107,2303,graypulse,sp26-cs525-0605,200,41.839,4.224,
0.148589,nlp_mobilebert_graypulse_c32_00000108,2221,graypulse,sp26-cs525-0614,200,47.109,4.977,
0.149764,nlp_mobilebert_graypulse_c32_00000109,2267,graypulse,sp26-cs525-0608,200,50.718,3.622,
0.151048,nlp_mobilebert_graypulse_c32_00000110,2152,graypulse,sp26-cs525-0607,200,49.388,5.828,
0.151055,nlp_mobilebert_graypulse_c32_00000111,2322,graypulse,sp26-cs525-0608,200,42.335,4.95,
0.155421,nlp_mobilebert_graypulse_c32_00000112,2243,graypulse,sp26-cs525-0617,200,37.897,4.784,
0.155812,nlp_mobilebert_graypulse_c32_00000113,2476,graypulse,sp26-cs525-0618,200,44.332,3.201,
0.157417,nlp_mobilebert_graypulse_c32_00000114,2241,graypulse,sp26-cs525-0608,200,49.728,4.443,
0.157883,nlp_mobilebert_graypulse_c32_00000115,2381,graypulse,sp26-cs525-0608,200,43.711,5.809,
0.157902,nlp_mobilebert_graypulse_c32_00000116,2201,graypulse,sp26-cs525-0617,200,44.574,4.231,
0.158785,nlp_mobilebert_graypulse_c32_00000117,2296,graypulse,sp26-cs525-0614,200,49.597,4.575,
0.159917,nlp_mobilebert_graypulse_c32_00000118,2345,graypulse,sp26-cs525-0612,200,35.055,3.586,
0.160755,nlp_mobilebert_graypulse_c32_00000119,2261,graypulse,sp26-cs525-0614,200,40.349,5.303,
0.161796,nlp_mobilebert_graypulse_c32_00000120,2169,graypulse,sp26-cs525-0609,200,36.039,4.159,
0.163325,nlp_mobilebert_graypulse_c32_00000121,2157,graypulse,sp26-cs525-0613,200,40.351,4.805,
0.163433,nlp_mobilebert_graypulse_c32_00000122,2366,graypulse,sp26-cs525-0605,200,44.058,4.873,
0.166378,nlp_mobilebert_graypulse_c32_00000123,2267,graypulse,sp26-cs525-0612,200,43.578,4.807,
0.166969,nlp_mobilebert_graypulse_c32_00000124,2229,graypulse,sp26-cs525-0609,200,38.336,3.664,
0.169501,nlp_mobilebert_graypulse_c32_00000125,2244,graypulse,sp26-cs525-0613,200,43.362,4.102,
0.170214,nlp_mobilebert_graypulse_c32_00000126,2210,graypulse,sp26-cs525-0618,200,40.192,5.772,
0.170691,nlp_mobilebert_graypulse_c32_00000127,2291,graypulse,sp26-cs525-0612,200,41.305,6.201,
0.171492,nlp_mobilebert_graypulse_c32_00000128,2190,graypulse,sp26-cs525-0614,200,40.998,4.401,
0.171768,nlp_mobilebert_graypulse_c32_00000129,2123,graypulse,sp26-cs525-0612,200,44.68,5.434,
0.171916,nlp_mobilebert_graypulse_c32_00000130,2189,graypulse,sp26-cs525-0615,200,39.254,5.677,
0.177143,nlp_mobilebert_graypulse_c32_00000131,2263,graypulse,sp26-cs525-0617,200,49.833,4.701,
0.177149,nlp_mobilebert_graypulse_c32_00000132,2306,graypulse,sp26-cs525-0617,200,47.732,5.053,
0.179057,nlp_mobilebert_graypulse_c32_00000133,2289,graypulse,sp26-cs525-0606,200,40.14,3.952,
0.180352,nlp_mobilebert_graypulse_c32_00000134,2290,graypulse,sp26-cs525-0606,200,46.003,5.716,
0.180985,nlp_mobilebert_graypulse_c32_00000135,2265,graypulse,sp26-cs525-0605,200,44.991,3.553,
0.181146,nlp_mobilebert_graypulse_c32_00000136,2331,graypulse,sp26-cs525-0612,200,43.317,4.717,
0.181668,nlp_mobilebert_graypulse_c32_00000137,2319,graypulse,sp26-cs525-0609,200,37.812,6.106,
0.183127,nlp_mobilebert_graypulse_c32_00000138,2250,graypulse,sp26-cs525-0617,200,42.496,4.575,
0.184006,nlp_mobilebert_graypulse_c32_00000139,2324,graypulse,sp26-cs525-0617,200,37.566,4.859,
0.185686,nlp_mobilebert_graypulse_c32_00000140,2210,graypulse,sp26-cs525-0608,200,59.144,5.473,
0.186779,nlp_mobilebert_graypulse_c32_00000141,2259,graypulse,sp26-cs525-0617,200,48.666,5.014,
0.188557,nlp_mobilebert_graypulse_c32_00000142,2232,graypulse,sp26-cs525-0618,200,40.216,5.642,
0.189777,nlp_mobilebert_graypulse_c32_00000143,2225,graypulse,sp26-cs525-0613,200,45.593,4.963,
0.192247,nlp_mobilebert_graypulse_c32_00000144,2313,graypulse,sp26-cs525-0614,200,37.041,2.224,
0.193141,nlp_mobilebert_graypulse_c32_00000145,2329,graypulse,sp26-cs525-0615,200,47.195,5.562,
0.193293,nlp_mobilebert_graypulse_c32_00000146,2255,graypulse,sp26-cs525-0614,200,50.83,5.072,
0.194529,nlp_mobilebert_graypulse_c32_00000147,2266,graypulse,sp26-cs525-0615,200,37.436,5.051,
0.19568,nlp_mobilebert_graypulse_c32_00000148,2225,graypulse,sp26-cs525-0613,200,39.222,6.23,
0.196238,nlp_mobilebert_graypulse_c32_00000149,2356,graypulse,sp26-cs525-0618,200,36.528,5.246,
0.199472,nlp_mobilebert_graypulse_c32_00000150,2223,graypulse,sp26-cs525-0607,200,41.824,5.118,
0.199577,nlp_mobilebert_graypulse_c32_00000151,2144,graypulse,sp26-cs525-0615,200,46.088,4.536,
0.200221,nlp_mobilebert_graypulse_c32_00000152,2211,graypulse,sp26-cs525-0619,200,43.28,4.936,
0.200869,nlp_mobilebert_graypulse_c32_00000153,2075,graypulse,sp26-cs525-0615,200,47.392,3.92,
0.202212,nlp_mobilebert_graypulse_c32_00000154,2190,graypulse,sp26-cs525-0607,200,38.149,4.163,
0.21015,nlp_mobilebert_graypulse_c32_00000155,2248,graypulse,sp26-cs525-0613,200,47.202,3.867,
0.212121,nlp_mobilebert_graypulse_c32_00000156,2296,graypulse,sp26-cs525-0609,200,40.883,5.069,
0.212948,nlp_mobilebert_graypulse_c32_00000157,2275,graypulse,sp26-cs525-0615,200,43.858,3.563,
0.213895,nlp_mobilebert_graypulse_c32_00000158,2265,graypulse,sp26-cs525-0606,200,43.098,5.429,
0.215773,nlp_mobilebert_graypulse_c32_00000159,2224,graypulse,sp26-cs525-0605,200,45.327,5.27,
0.217149,nlp_mobilebert_graypulse_c32_00000160,2254,graypulse,sp26-cs525-0614,200,42.022,3.47,
0.221267,nlp_mobilebert_graypulse_c32_00000161,2371,graypulse,sp26-cs525-0608,200,44.319,2.704,
0.222384,nlp_mobilebert_graypulse_c32_00000162,2354,graypulse,sp26-cs525-0618,200,42.54,4.344,
0.222988,nlp_mobilebert_graypulse_c32_00000163,2172,graypulse,sp26-cs525-0618,200,45.6,4.527,
0.224684,nlp_mobilebert_graypulse_c32_00000164,2237,graypulse,sp26-cs525-0614,200,53.734,4.739,
0.229236,nlp_mobilebert_graypulse_c32_00000165,2268,graypulse,sp26-cs525-0615,200,43.698,4.297,
0.231405,nlp_mobilebert_graypulse_c32_00000166,2270,graypulse,sp26-cs525-0606,200,32.841,2.245,
0.232841,nlp_mobilebert_graypulse_c32_00000167,2220,graypulse,sp26-cs525-0608,200,49.076,6.102,
0.23305,nlp_mobilebert_graypulse_c32_00000168,2261,graypulse,sp26-cs525-0619,200,41.286,4.019,
0.235354,nlp_mobilebert_graypulse_c32_00000169,2270,graypulse,sp26-cs525-0613,200,42.99,4.254,
0.235548,nlp_mobilebert_graypulse_c32_00000170,2367,graypulse,sp26-cs525-0617,200,38.303,4.602,
0.237765,nlp_mobilebert_graypulse_c32_00000171,2193,graypulse,sp26-cs525-0606,200,44.586,3.623,
0.238952,nlp_mobilebert_graypulse_c32_00000172,2274,graypulse,sp26-cs525-0612,200,34.946,5.286,
0.242,nlp_mobilebert_graypulse_c32_00000173,2172,graypulse,sp26-cs525-0614,200,43.633,5.877,
0.245679,nlp_mobilebert_graypulse_c32_00000174,2345,graypulse,sp26-cs525-0609,200,34.526,3.654,
0.248808,nlp_mobilebert_graypulse_c32_00000175,2279,graypulse,sp26-cs525-0614,200,38.876,4.595,
0.25088,nlp_mobilebert_graypulse_c32_00000176,2305,graypulse,sp26-cs525-0605,200,46.106,3.756,
0.252042,nlp_mobilebert_graypulse_c32_00000177,2195,graypulse,sp26-cs525-0614,200,44.615,3.782,
0.260684,nlp_mobilebert_graypulse_c32_00000178,2342,graypulse,sp26-cs525-0615,200,47.192,5.835,
0.260864,nlp_mobilebert_graypulse_c32_00000179,2304,graypulse,sp26-cs525-0615,200,48.455,4.994,
0.262664,nlp_mobilebert_graypulse_c32_00000180,2202,graypulse,sp26-cs525-0618,200,39.573,4.224,
0.263392,nlp_mobilebert_graypulse_c32_00000181,2054,graypulse,sp26-cs525-0618,200,46.28,5.794,
0.264891,nlp_mobilebert_graypulse_c32_00000182,2180,graypulse,sp26-cs525-0618,200,45.502,4.102,
0.265135,nlp_mobilebert_graypulse_c32_00000183,2274,graypulse,sp26-cs525-0612,200,41.373,4.131,
0.266182,nlp_mobilebert_graypulse_c32_00000184,2306,graypulse,sp26-cs525-0608,200,43.219,5.133,
0.266491,nlp_mobilebert_graypulse_c32_00000185,2167,graypulse,sp26-cs525-0608,200,43.181,5.452,
0.26783,nlp_mobilebert_graypulse_c32_00000186,2342,graypulse,sp26-cs525-0619,200,32.496,5.758,
0.269482,nlp_mobilebert_graypulse_c32_00000187,2165,graypulse,sp26-cs525-0618,200,42.207,5.133,
0.272093,nlp_mobilebert_graypulse_c32_00000188,2256,graypulse,sp26-cs525-0606,200,42.917,5.219,
0.272271,nlp_mobilebert_graypulse_c32_00000189,2435,graypulse,sp26-cs525-0617,200,51.653,8.429,
0.280379,nlp_mobilebert_graypulse_c32_00000190,2322,graypulse,sp26-cs525-0609,200,36.808,3.496,
0.282275,nlp_mobilebert_graypulse_c32_00000191,2366,graypulse,sp26-cs525-0607,200,39.277,2.748,
0.282977,nlp_mobilebert_graypulse_c32_00000192,2191,graypulse,sp26-cs525-0609,200,38.607,5.806,
0.28594,nlp_mobilebert_graypulse_c32_00000193,2307,graypulse,sp26-cs525-0618,200,38.909,5.106,
0.288511,nlp_mobilebert_graypulse_c32_00000194,2258,graypulse,sp26-cs525-0607,200,38.303,5.912,
0.291147,nlp_mobilebert_graypulse_c32_00000195,2315,graypulse,sp26-cs525-0605,200,37.535,5.164,
0.294739,nlp_mobilebert_graypulse_c32_00000196,2282,graypulse,sp26-cs525-0614,200,39.775,5.652,
0.297458,nlp_mobilebert_graypulse_c32_00000197,2174,graypulse,sp26-cs525-0607,200,42.346,3.824,
0.298397,nlp_mobilebert_graypulse_c32_00000198,2136,graypulse,sp26-cs525-0605,200,40.647,5.619,
0.300998,nlp_mobilebert_graypulse_c32_00000199,2345,graypulse,sp26-cs525-0606,200,40.155,4.454,
0.302656,nlp_mobilebert_graypulse_c32_00000200,2290,graypulse,sp26-cs525-0606,200,39.405,5.911,
0.306711,nlp_mobilebert_graypulse_c32_00000201,2211,graypulse,sp26-cs525-0618,200,43.073,5.069,
0.307725,nlp_mobilebert_graypulse_c32_00000202,2204,graypulse,sp26-cs525-0606,200,35.841,4.574,
0.307793,nlp_mobilebert_graypulse_c32_00000203,2486,graypulse,sp26-cs525-0617,200,47.093,4.879,
0.307811,nlp_mobilebert_graypulse_c32_00000204,2391,graypulse,sp26-cs525-0618,200,42.254,5.346,
0.312538,nlp_mobilebert_graypulse_c32_00000205,2352,graypulse,sp26-cs525-0607,200,46.436,5.146,
0.312559,nlp_mobilebert_graypulse_c32_00000206,2316,graypulse,sp26-cs525-0617,200,45.491,7.475,
0.31414,nlp_mobilebert_graypulse_c32_00000207,2236,graypulse,sp26-cs525-0617,200,46.423,5.515,
0.314453,nlp_mobilebert_graypulse_c32_00000208,2259,graypulse,sp26-cs525-0608,200,51.848,6.819,
0.314799,nlp_mobilebert_graypulse_c32_00000209,2313,graypulse,sp26-cs525-0609,200,39.113,4.421,
0.321074,nlp_mobilebert_graypulse_c32_00000210,2316,graypulse,sp26-cs525-0612,200,38.53,5.207,
0.321422,nlp_mobilebert_graypulse_c32_00000211,2310,graypulse,sp26-cs525-0606,200,41.784,3.862,
0.32183,nlp_mobilebert_graypulse_c32_00000212,2355,graypulse,sp26-cs525-0606,200,41.345,3.92,
0.322749,nlp_mobilebert_graypulse_c32_00000213,2171,graypulse,sp26-cs525-0618,200,42.385,4.605,
0.323155,nlp_mobilebert_graypulse_c32_00000214,2286,graypulse,sp26-cs525-0608,200,48.852,5.862,
0.323466,nlp_mobilebert_graypulse_c32_00000215,2353,graypulse,sp26-cs525-0613,200,46.964,4.384,
0.325839,nlp_mobilebert_graypulse_c32_00000216,2104,graypulse,sp26-cs525-0608,200,54.321,4.189,
0.32616,nlp_mobilebert_graypulse_c32_00000217,2299,graypulse,sp26-cs525-0615,200,42.602,3.188,
0.327165,nlp_mobilebert_graypulse_c32_00000218,2216,graypulse,sp26-cs525-0606,200,48.212,4.383,
0.327299,nlp_mobilebert_graypulse_c32_00000219,2284,graypulse,sp26-cs525-0618,200,44.259,4.217,
0.32772,nlp_mobilebert_graypulse_c32_00000220,2318,graypulse,sp26-cs525-0612,200,34.086,4.584,
0.32915,nlp_mobilebert_graypulse_c32_00000221,2322,graypulse,sp26-cs525-0614,200,53.502,5.069,
0.329979,nlp_mobilebert_graypulse_c32_00000222,2366,graypulse,sp26-cs525-0617,200,40.287,5.469,
0.332628,nlp_mobilebert_graypulse_c32_00000223,2187,graypulse,sp26-cs525-0619,200,45.294,4.684,
0.334244,nlp_mobilebert_graypulse_c32_00000224,2239,graypulse,sp26-cs525-0607,200,51.696,5.377,
0.336295,nlp_mobilebert_graypulse_c32_00000225,2416,graypulse,sp26-cs525-0614,200,51.065,4.332,
0.336975,nlp_mobilebert_graypulse_c32_00000226,2180,graypulse,sp26-cs525-0613,200,45.388,5.066,
0.337067,nlp_mobilebert_graypulse_c32_00000227,2276,graypulse,sp26-cs525-0606,200,48.206,5.19,
0.338448,nlp_mobilebert_graypulse_c32_00000228,2300,graypulse,sp26-cs525-0609,200,47.724,4.987,
0.33985,nlp_mobilebert_graypulse_c32_00000229,2224,graypulse,sp26-cs525-0615,200,43.821,4.718,
0.342837,nlp_mobilebert_graypulse_c32_00000230,2359,graypulse,sp26-cs525-0606,200,41.581,4.852,
0.343991,nlp_mobilebert_graypulse_c32_00000231,2241,graypulse,sp26-cs525-0609,200,35.685,4.799,
0.34522,nlp_mobilebert_graypulse_c32_00000232,2271,graypulse,sp26-cs525-0608,200,41.942,6.072,
0.345481,nlp_mobilebert_graypulse_c32_00000233,2301,graypulse,sp26-cs525-0617,200,43.571,5.46,
0.348004,nlp_mobilebert_graypulse_c32_00000234,2445,graypulse,sp26-cs525-0619,200,40.314,3.612,
0.355149,nlp_mobilebert_graypulse_c32_00000235,2233,graypulse,sp26-cs525-0605,200,47.945,4.736,
0.360038,nlp_mobilebert_graypulse_c32_00000236,2228,graypulse,sp26-cs525-0609,200,37.497,4.808,
0.363183,nlp_mobilebert_graypulse_c32_00000237,2256,graypulse,sp26-cs525-0617,200,45.365,5.102,
0.364087,nlp_mobilebert_graypulse_c32_00000238,2242,graypulse,sp26-cs525-0615,200,43.596,4.625,
0.366207,nlp_mobilebert_graypulse_c32_00000239,2293,graypulse,sp26-cs525-0617,200,39.53,4.358,
0.367062,nlp_mobilebert_graypulse_c32_00000240,2232,graypulse,sp26-cs525-0619,200,38.851,7.106,
0.367749,nlp_mobilebert_graypulse_c32_00000241,2287,graypulse,sp26-cs525-0614,200,46.846,3.649,
0.367935,nlp_mobilebert_graypulse_c32_00000242,2169,graypulse,sp26-cs525-0613,200,38.853,5.89,
0.367996,nlp_mobilebert_graypulse_c32_00000243,2363,graypulse,sp26-cs525-0612,200,37.577,4.13,
