timestamp,req_id,payload_bytes,mode,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
1773828000.822665,gs128_00021,3528,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,6533.747,4.03,,sp26-cs525-0617.cs.illinois.edu,1773828000.822665,0.804,gateway_smart
1773828000.866585,gs128_00022,3528,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,11016.603,2.417,,sp26-cs525-0605.cs.illinois.edu,1773828000.866585,0.848,gateway_smart
1773828000.905189,gs128_00023,3496,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,6624.854,1.81,,sp26-cs525-0615.cs.illinois.edu,1773828000.905189,0.886,gateway_smart
1773828000.934202,gs128_00024,3544,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,2032.187,2.692,,sp26-cs525-0605.cs.illinois.edu,1773828000.934202,0.915,gateway_smart
1773828000.977092,gs128_00025,3544,gateway_smart,sp26-cs525-0606.cs.illinois.edu,503,3461.366,1.41,,sp26-cs525-0606.cs.illinois.edu,1773828000.977092,0.958,gateway_smart
1773828001.029725,gs128_00026,3496,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,4094.066,2.081,,sp26-cs525-0609.cs.illinois.edu,1773828001.029725,1.011,gateway_smart
1773828001.061977,gs128_00027,3512,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,4522.241,1.644,,sp26-cs525-0612.cs.illinois.edu,1773828001.061977,1.043,gateway_smart
1773828001.113941,gs128_00028,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,3205.378,2.551,,sp26-cs525-0607.cs.illinois.edu,1773828001.113941,1.095,gateway_smart
1773828001.144833,gs128_00029,3528,gateway_smart,sp26-cs525-0606.cs.illinois.edu,504,4528.202,2.813,,sp26-cs525-0606.cs.illinois.edu,1773828001.144833,1.126,gateway_smart
1773828001.194356,gs128_00030,3512,gateway_smart,sp26-cs525-0617.cs.illinois.edu,504,996.335,1.634,,sp26-cs525-0617.cs.illinois.edu,1773828001.194356,1.176,gateway_smart
1773828001.211336,gs128_00031,3544,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1871.8,1.026,,sp26-cs525-0613.cs.illinois.edu,1773828001.211336,1.193,gateway_smart
1773828001.256888,gs128_00032,3560,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,2870.247,1.758,,sp26-cs525-0607.cs.illinois.edu,1773828001.256888,1.238,gateway_smart
1773828001.305971,gs128_00033,3560,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,3398.227,2.302,,sp26-cs525-0605.cs.illinois.edu,1773828001.305971,1.287,gateway_smart
1773828001.344474,gs128_00034,3512,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,4652.287,3.276,,sp26-cs525-0612.cs.illinois.edu,1773828001.344474,1.326,gateway_smart
1773828001.38035,gs128_00035,3544,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,4013.51,1.502,,sp26-cs525-0612.cs.illinois.edu,1773828001.38035,1.362,gateway_smart
1773828001.423898,gs128_00036,3512,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,1385.189,1.972,,sp26-cs525-0608.cs.illinois.edu,1773828001.423898,1.405,gateway_smart
1773828001.444978,gs128_00037,3528,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,2746.241,2.193,,sp26-cs525-0614.cs.illinois.edu,1773828001.444978,1.426,gateway_smart
1773828001.489818,gs128_00038,3512,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,6592.461,1.111,,sp26-cs525-0612.cs.illinois.edu,1773828001.489818,1.471,gateway_smart
1773828001.537241,gs128_00039,3512,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,885.492,1.196,,sp26-cs525-0606.cs.illinois.edu,1773828001.537241,1.518,gateway_smart
1773828001.594078,gs128_00040,3528,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,8707.453,2.504,,sp26-cs525-0605.cs.illinois.edu,1773828001.594078,1.575,gateway_smart
1773828001.605924,gs128_00041,3560,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,5498.271,1.456,,sp26-cs525-0605.cs.illinois.edu,1773828001.605924,1.587,gateway_smart
1773828001.671844,gs128_00042,3544,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,2923.474,2.939,,sp26-cs525-0615.cs.illinois.edu,1773828001.671844,1.653,gateway_smart
1773828001.717111,gs128_00043,3512,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,3027.651,3.049,,sp26-cs525-0614.cs.illinois.edu,1773828001.717111,1.698,gateway_smart
1773828001.739077,gs128_00044,3528,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,6536.665,1.876,,sp26-cs525-0615.cs.illinois.edu,1773828001.739077,1.720,gateway_smart
1773828001.787095,gs128_00045,3544,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,4038.603,2.24,,sp26-cs525-0605.cs.illinois.edu,1773828001.787095,1.768,gateway_smart
1773828001.822962,gs128_00046,3512,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,1938.085,1.713,,sp26-cs525-0619.cs.illinois.edu,1773828001.822962,1.804,gateway_smart
1773828001.875951,gs128_00047,3544,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,3455.915,2.423,,sp26-cs525-0606.cs.illinois.edu,1773828001.875951,1.857,gateway_smart
1773828001.905692,gs128_00048,3544,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,5233.811,1.976,,sp26-cs525-0608.cs.illinois.edu,1773828001.905692,1.887,gateway_smart
1773828001.944389,gs128_00049,3496,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,6229.065,2.392,,sp26-cs525-0607.cs.illinois.edu,1773828001.944389,1.926,gateway_smart
1773828001.990916,gs128_00050,3528,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,1361.332,2.497,,sp26-cs525-0618.cs.illinois.edu,1773828001.990916,1.972,gateway_smart
1773828002.006358,gs128_00051,3544,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,3053.914,4.729,,sp26-cs525-0612.cs.illinois.edu,1773828002.006358,1.988,gateway_smart
1773828002.052249,gs128_00052,3528,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,22867.836,3.954,,sp26-cs525-0619.cs.illinois.edu,1773828002.052249,2.033,gateway_smart
1773828002.107602,gs128_00053,3544,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,5624.608,2.569,,sp26-cs525-0605.cs.illinois.edu,1773828002.107602,2.089,gateway_smart
1773828002.12362,gs128_00054,3528,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,1499.857,3.281,,sp26-cs525-0614.cs.illinois.edu,1773828002.12362,2.105,gateway_smart
1773828002.186744,gs128_00055,3528,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,18078.114,1.731,,sp26-cs525-0618.cs.illinois.edu,1773828002.186744,2.168,gateway_smart
1773828002.20891,gs128_00056,3496,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,4630.576,2.216,,sp26-cs525-0609.cs.illinois.edu,1773828002.20891,2.190,gateway_smart
1773828002.274044,gs128_00057,3496,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,7083.629,0.956,,sp26-cs525-0613.cs.illinois.edu,1773828002.274044,2.255,gateway_smart
1773828002.312871,gs128_00058,3512,gateway_smart,sp26-cs525-0617.cs.illinois.edu,504,5912.828,3.488,,sp26-cs525-0617.cs.illinois.edu,1773828002.312871,2.294,gateway_smart
1773828002.346774,gs128_00059,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,5113.454,3.743,,sp26-cs525-0607.cs.illinois.edu,1773828002.346774,2.328,gateway_smart
1773828002.367765,gs128_00060,3528,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,3773.169,2.039,,sp26-cs525-0617.cs.illinois.edu,1773828002.367765,2.349,gateway_smart
1773828002.423339,gs128_00061,3528,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,1431.67,1.375,,sp26-cs525-0606.cs.illinois.edu,1773828002.423339,2.405,gateway_smart
1773828002.456654,gs128_00062,3512,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,2598.72,2.976,,sp26-cs525-0613.cs.illinois.edu,1773828002.456654,2.438,gateway_smart
1773828002.512244,gs128_00063,3528,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,4137.89,3.046,,sp26-cs525-0609.cs.illinois.edu,1773828002.512244,2.493,gateway_smart
1773828002.554346,gs128_00064,3528,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,4022.294,2.014,,sp26-cs525-0605.cs.illinois.edu,1773828002.554346,2.536,gateway_smart
1773828002.596065,gs128_00065,3528,gateway_smart,sp26-cs525-0613.cs.illinois.edu,502,2798.768,3.25,,sp26-cs525-0613.cs.illinois.edu,1773828002.596065,2.577,gateway_smart
1773828002.618217,gs128_00066,3512,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,3564.24,2.227,,sp26-cs525-0617.cs.illinois.edu,1773828002.618217,2.599,gateway_smart
1773828002.64743,gs128_00067,3528,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,4348.405,3.662,,sp26-cs525-0618.cs.illinois.edu,1773828002.64743,2.629,gateway_smart
1773828002.679885,gs128_00068,3528,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,3347.695,1.906,,sp26-cs525-0618.cs.illinois.edu,1773828002.679885,2.661,gateway_smart
1773828002.725328,gs128_00069,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,2476.106,2.136,,sp26-cs525-0607.cs.illinois.edu,1773828002.725328,2.707,gateway_smart
1773828002.775057,gs128_00070,3560,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,6694.563,3.35,,sp26-cs525-0619.cs.illinois.edu,1773828002.775057,2.756,gateway_smart
1773828002.799075,gs128_00071,3544,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,3471.652,1.941,,sp26-cs525-0614.cs.illinois.edu,1773828002.799075,2.780,gateway_smart
1773828002.864627,gs128_00072,3528,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,2411.228,1.742,,sp26-cs525-0615.cs.illinois.edu,1773828002.864627,2.846,gateway_smart
1773828002.900257,gs128_00073,3528,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,10671.305,1.497,,sp26-cs525-0607.cs.illinois.edu,1773828002.900257,2.881,gateway_smart
1773828002.944566,gs128_00074,3560,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,2477.479,1.339,,sp26-cs525-0608.cs.illinois.edu,1773828002.944566,2.926,gateway_smart
1773828002.969266,gs128_00075,3544,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,4264.952,1.69,,sp26-cs525-0613.cs.illinois.edu,1773828002.969266,2.950,gateway_smart
1773828002.999495,gs128_00076,3528,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,2261.884,2.27,,sp26-cs525-0607.cs.illinois.edu,1773828002.999495,2.981,gateway_smart
1773828003.044537,gs128_00077,3528,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,4956.226,2.186,,sp26-cs525-0606.cs.illinois.edu,1773828003.044537,3.026,gateway_smart
1773828003.116057,gs128_00078,3512,gateway_smart,sp26-cs525-0614.cs.illinois.edu,504,4405.845,1.415,,sp26-cs525-0614.cs.illinois.edu,1773828003.116057,3.097,gateway_smart
1773828003.157077,gs128_00079,3528,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,662.592,2.748,,sp26-cs525-0615.cs.illinois.edu,1773828003.157077,3.138,gateway_smart
1773828003.183071,gs128_00080,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,7338.07,2.333,,sp26-cs525-0607.cs.illinois.edu,1773828003.183071,3.164,gateway_smart
1773828003.238068,gs128_00081,3512,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,1494.066,2.008,,sp26-cs525-0608.cs.illinois.edu,1773828003.238068,3.219,gateway_smart
1773828003.240273,gs128_00082,3560,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,2199.046,1.193,,sp26-cs525-0608.cs.illinois.edu,1773828003.240273,3.222,gateway_smart
1773828003.302386,gs128_00083,3512,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,9179.838,2.618,,sp26-cs525-0617.cs.illinois.edu,1773828003.302386,3.284,gateway_smart
1773828003.349572,gs128_00084,3528,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,10466.506,3.263,,sp26-cs525-0615.cs.illinois.edu,1773828003.349572,3.331,gateway_smart
1773828003.38584,gs128_00085,3512,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,2251.83,3.22,,sp26-cs525-0606.cs.illinois.edu,1773828003.38584,3.367,gateway_smart
1773828003.399689,gs128_00086,3560,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,9407.164,2.457,,sp26-cs525-0605.cs.illinois.edu,1773828003.399689,3.381,gateway_smart
1773828003.459731,gs128_00087,3528,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,4511.607,1.889,,sp26-cs525-0615.cs.illinois.edu,1773828003.459731,3.441,gateway_smart
1773828003.489493,gs128_00088,3528,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,3234.69,2.229,,sp26-cs525-0619.cs.illinois.edu,1773828003.489493,3.471,gateway_smart
1773828003.524261,gs128_00089,3544,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,2817.229,2.305,,sp26-cs525-0605.cs.illinois.edu,1773828003.524261,3.505,gateway_smart
1773828003.595881,gs128_00090,3544,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,4245.219,1.934,,sp26-cs525-0617.cs.illinois.edu,1773828003.595881,3.577,gateway_smart
1773828003.599122,gs128_00091,3544,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,2990.78,1.202,,sp26-cs525-0615.cs.illinois.edu,1773828003.599122,3.580,gateway_smart
1773828003.657127,gs128_00092,3528,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,2912.157,2.814,,sp26-cs525-0607.cs.illinois.edu,1773828003.657127,3.638,gateway_smart
1773828003.717067,gs128_00093,3528,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,2448.952,3.946,,sp26-cs525-0605.cs.illinois.edu,1773828003.717067,3.698,gateway_smart
1773828003.730032,gs128_00094,3528,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,5480.633,2.382,,sp26-cs525-0619.cs.illinois.edu,1773828003.730032,3.711,gateway_smart
1773828003.777923,gs128_00095,3512,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,8337.679,2.631,,sp26-cs525-0617.cs.illinois.edu,1773828003.777923,3.759,gateway_smart
1773828003.815493,gs128_00096,3528,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,9436.56,2.83,,sp26-cs525-0614.cs.illinois.edu,1773828003.815493,3.797,gateway_smart
1773828003.854804,gs128_00097,3512,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,890.493,2.685,,sp26-cs525-0607.cs.illinois.edu,1773828003.854804,3.836,gateway_smart
1773828003.912865,gs128_00098,3560,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,10103.917,1.829,,sp26-cs525-0615.cs.illinois.edu,1773828003.912865,3.894,gateway_smart
1773828003.955941,gs128_00099,3528,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,9728.07,2.289,,sp26-cs525-0605.cs.illinois.edu,1773828003.955941,3.937,gateway_smart
1773828003.997177,gs128_00100,3528,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,2728.85,3.595,,sp26-cs525-0613.cs.illinois.edu,1773828003.997177,3.978,gateway_smart
1773828004.012494,gs128_00101,3512,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,5142.863,3.599,,sp26-cs525-0607.cs.illinois.edu,1773828004.012494,3.994,gateway_smart
1773828004.051316,gs128_00102,3496,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,4469.456,2.271,,sp26-cs525-0612.cs.illinois.edu,1773828004.051316,4.033,gateway_smart
1773828004.103947,gs128_00103,3544,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,3486.25,2.705,,sp26-cs525-0608.cs.illinois.edu,1773828004.103947,4.085,gateway_smart
1773828004.136706,gs128_00104,3544,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,4289.916,3.422,,sp26-cs525-0614.cs.illinois.edu,1773828004.136706,4.118,gateway_smart
1773828004.168012,gs128_00105,3544,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,9571.557,2.464,,sp26-cs525-0613.cs.illinois.edu,1773828004.168012,4.149,gateway_smart
1773828004.225281,gs128_00106,3560,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,3709.738,1.933,,sp26-cs525-0608.cs.illinois.edu,1773828004.225281,4.207,gateway_smart
1773828004.269598,gs128_00107,3544,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,2889.813,1.376,,sp26-cs525-0615.cs.illinois.edu,1773828004.269598,4.251,gateway_smart
1773828004.310907,gs128_00108,3544,gateway_smart,sp26-cs525-0613.cs.illinois.edu,503,2141.094,3.343,,sp26-cs525-0613.cs.illinois.edu,1773828004.310907,4.292,gateway_smart
1773828004.338428,gs128_00109,3528,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,2438.091,2.42,,sp26-cs525-0607.cs.illinois.edu,1773828004.338428,4.320,gateway_smart
1773828004.360139,gs128_00110,3544,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,6463.901,1.438,,sp26-cs525-0609.cs.illinois.edu,1773828004.360139,4.341,gateway_smart
1773828004.416751,gs128_00111,3544,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,4386.217,2.524,,sp26-cs525-0605.cs.illinois.edu,1773828004.416751,4.398,gateway_smart
1773828004.470551,gs128_00112,3528,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,5388.478,1.515,,sp26-cs525-0612.cs.illinois.edu,1773828004.470551,4.452,gateway_smart
1773828004.478284,gs128_00113,3496,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,4802.121,3.378,,sp26-cs525-0605.cs.illinois.edu,1773828004.478284,4.460,gateway_smart
1773828004.553208,gs128_00114,3544,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,2297.7,1.842,,sp26-cs525-0615.cs.illinois.edu,1773828004.553208,4.534,gateway_smart
1773828004.576767,gs128_00115,3512,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,5271.318,4.457,,sp26-cs525-0614.cs.illinois.edu,1773828004.576767,4.558,gateway_smart
1773828004.629771,gs128_00116,3496,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,6676.717,4.304,,sp26-cs525-0613.cs.illinois.edu,1773828004.629771,4.611,gateway_smart
1773828004.643227,gs128_00117,3528,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,10748.853,2.02,,sp26-cs525-0619.cs.illinois.edu,1773828004.643227,4.624,gateway_smart
1773828004.710348,gs128_00118,3496,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,17192.941,2.705,,sp26-cs525-0608.cs.illinois.edu,1773828004.710348,4.692,gateway_smart
1773828004.739246,gs128_00119,3528,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,5031.879,1.701,,sp26-cs525-0617.cs.illinois.edu,1773828004.739246,4.720,gateway_smart
1773828004.775447,gs128_00120,3528,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,5545.817,2.398,,sp26-cs525-0619.cs.illinois.edu,1773828004.775447,4.757,gateway_smart
1773828004.798182,gs128_00121,3528,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,3142.826,1.406,,sp26-cs525-0608.cs.illinois.edu,1773828004.798182,4.779,gateway_smart
1773828004.870307,gs128_00122,3496,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,2577.11,1.716,,sp26-cs525-0609.cs.illinois.edu,1773828004.870307,4.852,gateway_smart
1773828004.905785,gs128_00123,3528,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,4935.634,1.739,,sp26-cs525-0614.cs.illinois.edu,1773828004.905785,4.887,gateway_smart
1773828004.928591,gs128_00124,3512,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,15681.934,1.339,,sp26-cs525-0612.cs.illinois.edu,1773828004.928591,4.910,gateway_smart
1773828004.977264,gs128_00125,3512,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,2646.052,1.235,,sp26-cs525-0609.cs.illinois.edu,1773828004.977264,4.958,gateway_smart
1773828005.020916,gs128_00126,3528,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,2189.605,2.634,,sp26-cs525-0608.cs.illinois.edu,1773828005.020916,5.002,gateway_smart
1773828005.043842,gs128_00127,3496,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,4108.044,1.316,,sp26-cs525-0617.cs.illinois.edu,1773828005.043842,5.025,gateway_smart
1773828005.111688,gs128_00128,3528,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,5826.661,3.496,,sp26-cs525-0614.cs.illinois.edu,1773828005.111688,5.093,gateway_smart
1773828005.144047,gs128_00129,3528,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,1337.568,1.628,,sp26-cs525-0618.cs.illinois.edu,1773828005.144047,5.125,gateway_smart
1773828005.16784,gs128_00130,3560,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,5315.178,1.858,,sp26-cs525-0614.cs.illinois.edu,1773828005.16784,5.149,gateway_smart
1773828005.210214,gs128_00131,3560,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,3762.652,1.521,,sp26-cs525-0609.cs.illinois.edu,1773828005.210214,5.191,gateway_smart
1773828005.2467,gs128_00132,3512,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,918.859,2.782,,sp26-cs525-0615.cs.illinois.edu,1773828005.2467,5.228,gateway_smart
1773828005.31128,gs128_00133,3512,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,1293.75,1.291,,sp26-cs525-0606.cs.illinois.edu,1773828005.31128,5.293,gateway_smart
1773828005.340581,gs128_00134,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,7059.298,2.213,,sp26-cs525-0607.cs.illinois.edu,1773828005.340581,5.322,gateway_smart
1773828005.382482,gs128_00135,3528,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,8207.026,2.386,,sp26-cs525-0615.cs.illinois.edu,1773828005.382482,5.364,gateway_smart
1773828005.428931,gs128_00136,3512,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,2969.025,2.206,,sp26-cs525-0609.cs.illinois.edu,1773828005.428931,5.410,gateway_smart
1773828005.461015,gs128_00137,3560,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,3969.761,2.918,,sp26-cs525-0614.cs.illinois.edu,1773828005.461015,5.442,gateway_smart
1773828005.488558,gs128_00138,3560,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,14707.308,1.761,,sp26-cs525-0607.cs.illinois.edu,1773828005.488558,5.470,gateway_smart
1773828005.532697,gs128_00139,3544,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,3789.351,1.992,,sp26-cs525-0608.cs.illinois.edu,1773828005.532697,5.514,gateway_smart
1773828005.572059,gs128_00140,3528,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,3179.055,1.925,,sp26-cs525-0605.cs.illinois.edu,1773828005.572059,5.553,gateway_smart
1773828005.605103,gs128_00141,3544,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,5419.919,3.379,,sp26-cs525-0606.cs.illinois.edu,1773828005.605103,5.586,gateway_smart
